sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,anchor_norm,Cut_exact,V_exact,anchor_cut_triangle,raw_tau_rect_C_triangle,anchor_cut_cancellation,raw_tau_rect_C_cancellation,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,resolvent_seed_tax,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_anchor_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.88,32.5,50,3,25,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0858185034756768473249683,0.092019181716440244625882,0.0377335091060950475842843,0.00962538580238568059928647,0.046702196654457705954067,0.0473588949084807281835708,0.32931817339693916667096,0.0138664184477291277286305,0.858185182515980220501327,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.105877006060449368421485,0.0670387819179483143283596,0.0543025914995939304146822,0.0388382241425010540931254,-0.0487026246706274077727014,-0.00986440052812635367957599,0.00287178989022803023410149,-0.0467913969055924187567234,-0.00795317276309136466359809,0.0047830176552630192500794,1.85182600120440177308764,1.17253182786307136875999,0.949771386757159404329923,no,no,yes,no,no,yes,0.72405489835447118802861,-0.99998959272695241286553,-0.983795600762741222725659,-0.965578615124587335462614,0.778911558574900115615068,0.459606290497856750154508,-0.99652833283416030128877,phase_cancellation,zeta_diagnostic
0.88,32.5,50,3,50,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.091835256696135541203276,0.092019181716440244625882,0.0377335091060950475842843,0.00720152729966704588670587,0.0415495719670867847453461,0.0449350364057620934709902,0.335334926617397860549268,0.075341308463726649257803,0.876095304517763560236476,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0944563572231961602093014,0.0594622987278587584070581,0.0469147775903943781324809,0.0349940584953374018022434,-0.0372819758333741995605178,-0.0022879173380367977582744,0.0102596037994275825163028,-0.0353707480683392105445399,-0.000376689573001808742296495,0.0121708315644625715322807,1.65207484413659162010764,1.04001647735263624626582,0.820555928196645581189274,no,no,yes,no,no,yes,0.673203125860543937640382,-0.99998959272695241286553,-0.982972356763445532152244,-0.965578615124587335462614,0.778911558574900115615068,-0.197147716427301163758373,-0.99652833283416030128877,phase_cancellation,zeta_diagnostic
0.88,32.5,50,3,100,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0859000239504332510701069,0.092019181716440244625882,0.0377335091060950475842843,0.00897761311201601713524385,0.0462182736303657918283054,0.0467111222181110647195281,0.329399693871695570416099,0.0105509900927660270768995,0.859689384992664063460278,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.104384274878055257314307,0.0659070862034867367385554,0.0531398028486354091152346,0.0384771886745685205757519,-0.0472098934882332966655236,-0.00873270481366477608977172,0.00403457854118655153354908,-0.0452986657231983076495457,-0.00682147704862978707379381,0.00594580630622154054952699,1.82571760884215675976358,1.1527380725665245274133,0.929433805086961954568002,no,no,yes,no,no,yes,0.7329615257034802084049,-0.99998959272695241286553,-0.982148784128103185372833,-0.965578615124587335462614,0.778911558574900115615068,0.499592699217795859330652,-0.99652833283416030128877,phase_cancellation,zeta_diagnostic
0.88,32.5,50,4,25,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0887087297218940483310565,0.092019181716440244625882,0.0377335091060950475842843,0.00333297692763609703613506,0.0406458297689415928483178,0.0410664860337311446204193,0.332208399643156367677049,0.0102432982564915244323987,0.877649602440511579088299,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0890098190165161587093454,0.054690006157682617659459,0.0416721233266436516714097,0.0343198128588335410498864,-0.0318354376266941980605617,0.00248437523213934298932467,0.0155022580631783089773739,-0.0299242098616592090445838,0.00439560299717433200530258,0.0174134858282132979933518,1.55681297904451769849048,0.956547405118376930791904,0.728860064834247915322837,no,yes,yes,no,yes,yes,0.804194360878400106645727,-0.99998959272695241286553,-0.964456075628650525929765,-0.965578615124587335462614,0.778911558574900115615068,0.988929949603728047131612,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.5,50,4,50,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0949281173087246784514044,0.092019181716440244625882,0.0377335091060950475842843,0.0030233985284204563534223,0.0347396690748080419323391,0.0407569076345155039377066,0.338427787229986997797396,0.147637269580572576262065,0.897349832414322887541413,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0783877314261253428797615,0.0484742670643334260607676,0.0355875065315165100246911,0.0299134643617919168189939,-0.0212133500363033822309778,0.00870011432548853458801608,0.0215868748583054506240925,-0.0193021222712683932149999,0.010611342090523523603994,0.0234981026233404396400704,1.37102893849726425492105,0.847831946511671274078388,0.622437981250317616756034,no,yes,yes,no,yes,yes,0.771553783767302846363169,-0.99998959272695241286553,-0.963247770058646992442874,-0.965578615124587335462614,0.778911558574900115615068,-0.855839295585161697129858,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.5,50,4,100,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0887929956723486134116986,0.092019181716440244625882,0.0377335091060950475842843,0.0034412071890052447672892,0.0402897369144580164621069,0.0411747162951002923515735,0.332292665593610932757691,0.0214932720920189227660958,0.878752253401428441073291,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0884962898939218451300125,0.0544421435645681890044022,0.0413862585761829693282287,0.0340541463293536561256103,-0.0313219085040998844812289,0.00273223782525377164438145,0.0157881228136389913205549,-0.029410680739064895465251,0.00464346559028876066035936,0.0176993505786739803365328,1.54783117443008717419025,0.952212201359468355534271,0.723860190003742599773292,no,yes,yes,no,yes,yes,0.814590872322079989446656,-0.99998959272695241286553,-0.962048502242540177411388,-0.965578615124587335462614,0.778911558574900115615068,0.996332206151728456503552,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.5,50,5,25,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.089021218980161856887834,0.092019181716440244625882,0.0377335091060950475842843,0.00351769492526994448513182,0.0412258053937713104454688,0.0412512040313649920694161,0.332520888901424176233826,0.000615706576088542580991418,0.876020404221905285386472,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0902072090817513528283049,0.0554546997801461827056068,0.0425534486292559061721602,0.0347525093016051701226981,-0.0330328276919293921795212,0.00171968160967577794317686,0.0146209327605660544766235,-0.0311215999268944031635433,0.00363090937471076695915477,0.0165321605256010434926014,1.5777557515962877204765,0.96992216499990131364312,0.744274753741912175788966,no,yes,yes,no,yes,yes,0.772157798864829240860763,-0.99998959272695241286553,-0.97066737880727938311663,-0.965578615124587335462614,0.778911558574900115615068,0.694136590246865159756787,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.5,50,5,50,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0952625152542206961788359,0.092019181716440244625882,0.0377335091060950475842843,0.00356465407917488117795869,0.0354836705147267199079291,0.041298163185269928762243,0.338762185175483015524828,0.140793009230422623494698,0.895254924936956176869353,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0802280579105626024714475,0.0497595240550065288608939,0.0370249784483431428912556,0.0304685338555560736105536,-0.0230536765207406418226639,0.00741485733481543178788975,0.020149402941478817757528,-0.021142448755705652806686,0.00932608509985042080386766,0.022060630706513806773506,1.40321689470600200047039,0.870311542432614653310282,0.647579869660544089204893,no,yes,yes,no,yes,yes,0.729333430429746902857248,-0.99998959272695241286553,-0.969567022745077570040347,-0.965578615124587335462614,0.778911558574900115615068,-0.985127636395233408933752,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.5,50,5,100,0.271683715631514525213801,0.0571743813898219606487837,0.0590856091548569496647616,0.00055215578730177177384444,0.059637764942158721438606,0.059461306488381830094228,0.0891057817695457734722152,0.092019181716440244625882,0.0377335091060950475842843,0.00308989974027178738697766,0.0408141036877072498607408,0.0408234088463668349712619,0.332605451690808092818207,0.000227936836303988432449873,0.877289733285405462153961,0.00535559973055246388750307,0.00314221112914323793608967,0.0,0.0890605581378800489446593,0.0546152028890839650227246,0.0416760084076825324807787,0.0344453552487960839219347,-0.0318861767480580882958757,0.00255917850073799562605906,0.0154983729821394281680049,-0.0299749489830230992798978,0.00447040626577298464203697,0.0174096007471744171839828,1.55770042408774334650573,0.955239069692959124239494,0.72892801626536864488982,no,yes,yes,no,yes,yes,0.782726267425068549853013,-0.99998959272695241286553,-0.968473062953385983984025,-0.965578615124587335462614,0.778911558574900115615068,0.82695390279083493576797,-0.99652833283416030128877,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,25,2,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0881653442326616144116587,0.0729016061249992030522812,0.0137843443692762364945277,0.0171136344569457479834283,0.00369213306311609292026561,0.030897978826221984477956,0.29451731565232084808736,0.880505676960891867906575,0.987463782715327086866453,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0401658098441196390717095,0.0328998167523495441358206,0.0188081286794740594834896,0.00726599309177009493588894,0.0170085715457023215770742,0.0242745646374724165129631,0.038366252710347901165294,0.020145639459920407515109,0.027411632551690502450998,0.0415033206245659871033289,0.702514113275038518587412,0.575429343573208937920459,0.328960772679601482716333,yes,yes,yes,yes,yes,yes,-0.530646415921427464849955,-0.99999868464806901931362,-0.981949010718883364883724,-0.995611363141551411142476,0.8729459740867748874593,-0.817605701163849971576163,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,2,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0916182233698616474084123,0.0729016061249992030522812,0.0137843443692762364945277,0.0235926212489314382866046,0.0114740843544587234122736,0.0373769656182076747811323,0.297970194789520881084113,0.693017232279838120026173,0.961492509804332121136075,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0602325482015106277549547,0.0471607548356778649310049,0.0315986642566579084554917,0.0130717933658327628239497,-0.00305816681168866710617101,0.0100136265541440957177787,0.025575717133164052193292,0.0000789011025294188318638868,0.0131506944683621816558136,0.0287127850473821381313269,1.05348841102167262378782,0.824858156560191549490841,0.552671729689812141431921,no,yes,yes,yes,yes,yes,-0.321745938239501333908319,-0.99999868464806901931362,-0.963851864399039823660317,-0.995611363141551411142476,0.8729459740867748874593,-0.666510422590796575734776,0.0915316893257196800552755,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,25,2,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0887006310791238288416599,0.0729016061249992030522812,0.0137843443692762364945277,0.0177559463780130150396985,0.00433384518752159749341482,0.0315402907472892515342262,0.295052602498783062517361,0.862593365982395951255929,0.985311618501858588637871,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0419285894469405502410725,0.0341838407978223157652401,0.0198381477358661207042748,0.00774474864911823447583247,0.0152457919428814104077111,0.0229905405919996448835436,0.0373362336539558399445088,0.018382859857099496345746,0.0261276085062177308215785,0.0404733015681739258825437,0.733345747303609167080132,0.597887374849807067506931,0.346976167535721825778908,yes,yes,yes,yes,yes,yes,-0.556753270327482816976726,-0.99999868464806901931362,-0.981137752847762963754699,-0.995611363141551411142476,0.8729459740867748874593,-0.813579298804327496188571,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,3,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0717092761376431042428592,0.0729016061249992030522812,0.0137843443692762364945277,0.0089508026546826159032182,0.0202881486750003526455803,0.0227351470239588523977459,0.27806124755730233791856,0.10763063666928536748545,0.927037122744623343468304,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0609806121425403813305247,0.0413330005619706717809253,0.0323104461640466149964243,0.0196476115805697095495994,-0.00380623075271842068174104,0.0158413808278512888678584,0.0248639352257753456523594,-0.000669162838500334743706145,0.0189784487420693748058933,0.0280010031399934315903943,1.06657231193752795534999,0.722928688640410343329584,0.56512104510147685186267,no,yes,yes,no,yes,yes,0.637595441201260720271795,-0.99999868464806901931362,-0.999578131687254311495472,-0.995611363141551411142476,0.8729459740867748874593,0.100844942943302400799408,0.0915316893257196800552755,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,25,3,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0745176751256397641768754,0.0729016061249992030522812,0.0137843443692762364945277,0.00358136403987321760847374,0.0141359206854187511326788,0.0173657084091494541030014,0.280869646545298997852576,0.185986522843434812932241,0.949670885197846066754195,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0448690161475933659521343,0.0298113339575796719732792,0.0206136788280236775087363,0.0150576821900136939788551,0.0123053652422285946966494,0.0273630474322422886755045,0.0365607025617982831400474,0.0154424331564466806346843,0.0305001153464603746135394,0.0396977704760163690780823,0.784774842453841313978328,0.521410695365855074189888,0.360540478566389398439409,yes,yes,yes,yes,yes,yes,0.720960342659571361191434,-0.99999868464806901931362,-0.998732408455521392304535,-0.995611363141551411142476,0.8729459740867748874593,-0.514203437828275378754333,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,3,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0721446516541783987774912,0.0729016061249992030522812,0.0137843443692762364945277,0.0086241003734608650954264,0.0197800671199675524915291,0.0224084447427371015899541,0.278496623073837632453192,0.117294067167309502475054,0.928975558476616515801945,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0597667691319194638059304,0.0404982167257161208190822,0.0314913553494790542582988,0.0192685524062033429868482,-0.00259238774209750315714679,0.0166761646641058398297014,0.0256830260403429063904849,0.000544680172120582780888102,0.0198132325783239257677363,0.0288200939545609923285197,1.04534177159560826473062,0.708328026316442338359963,0.550794859235417385907118,no,yes,yes,yes,yes,yes,0.631554929685703757388627,-0.99999868464806901931362,-0.999692351672718947527235,-0.995611363141551411142476,0.8729459740867748874593,0.0532474062984417096548899,0.0915316893257196800552755,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,25,4,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0715662193755131653887329,0.0729016061249992030522812,0.0137843443692762364945277,0.00266426152151505716406544,0.0160355699501346881592737,0.0164486058907912936585931,0.277918190795172399064434,0.0251106959093622958026548,0.942301114208270690303072,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0472688146613812991539268,0.0307938807039374485554659,0.0212270982393024126252395,0.016474933957443850598461,0.00990556672844066149485682,0.0263805006858845120933178,0.0359472831505195480235441,0.0130426346426587474328917,0.0295175686001025980313527,0.039084351064737633961579,0.826748160843170477547735,0.538595782855628720939159,0.371269399393645336094017,yes,yes,yes,yes,yes,yes,0.822238786112281708795447,-0.99999868464806901931362,-0.998090837056667025076973,-0.995611363141551411142476,0.8729459740867748874593,0.432419880153804125675508,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,4,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0743690157345665260493925,0.0729016061249992030522812,0.0137843443692762364945277,0.00379155183022259098113477,0.0114094714002513112724421,0.0175758961994988274756625,0.280720987154225759725093,0.350845540349933925322686,0.959356542893663154503076,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0403186607071278896437744,0.0272950724627616054857036,0.0169314176552052735187479,0.0130235882443662841580707,0.0168557206826940710050093,0.02987930892706035516308,0.0402429637346166871300357,0.0199927885969121569430442,0.0330163768412784411011149,0.0433800316488347730680706,0.705187528523138792701828,0.477400398557186760021596,0.296136438097419657242369,yes,yes,yes,yes,yes,yes,0.962870280081866543862831,-0.99999868464806901931362,-0.990046912977171707622938,-0.995611363141551411142476,0.8729459740867748874593,-0.276179001825195614436587,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,4,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.072000726337587156502057,0.0729016061249992030522812,0.0137843443692762364945277,0.00219818317635749536292454,0.0155063066900601217366822,0.0159825275456337318574522,0.278352697757246390177758,0.0297963419248859007460998,0.944292594197943446594637,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0458786110651970192548448,0.0297985390987053203317335,0.0202321688520370206093804,0.0160800719664916989231113,0.0112957703246249413939388,0.0273758422911166403170502,0.0369422125377849400394033,0.0144328382388430273319737,0.0305129102053347262550851,0.0400792804520030259774382,0.802433011953220958280796,0.521186908792859824431192,0.353867735167812420670006,yes,yes,yes,yes,yes,yes,0.823594086063127734222942,-0.99999868464806901931362,-0.997819835156086272150652,-0.995611363141551411142476,0.8729459740867748874593,0.335692935859875634509283,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,5,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0726989878175681686347949,0.0729016061249992030522812,0.0137843443692762364945277,0.00369897204621828079873907,0.0158815604890506624410657,0.0174833164154945172932668,0.279050959237227402310496,0.0916162522245668017403861,0.943087239218018971071023,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0480346154721083189549483,0.0316745817675566464719315,0.0223589738613135590487808,0.0163600337045516724830168,0.00913976591771364169383538,0.0254997996222653141768522,0.0348154075285084016000029,0.0122768338319317276318703,0.0286368675364834001148871,0.0379524754427264875380378,0.840142285836070632166186,0.553999553604182514672054,0.391066301336385726994803,yes,yes,yes,yes,yes,yes,0.754511010882043124242087,-0.99999868464806901931362,-0.999076401107395498491079,-0.995611363141551411142476,0.8729459740867748874593,-0.013564758797991590864107,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,5,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0755461475549408908119292,0.0729016061249992030522812,0.0137843443692762364945277,0.0033939154085777503338314,0.0105594607807097954191194,0.0171782597778539868283591,0.28189811897460012448763,0.385300902579030168864952,0.962541570624452322570669,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0384368549950461682741095,0.0260474254215752489850775,0.0161232934646085370037407,0.012389429573470919289032,0.0187375263947757923746742,0.0311269559682467116637061,0.041051087925213423645043,0.0218745943089938783127091,0.034264023882464797601741,0.0441881558394315095830779,0.67227408606275887712288,0.455578613854703569113968,0.28200206233414123290019,yes,yes,yes,yes,yes,yes,0.912317765389623093887551,-0.99999868464806901931362,-0.992520123599920959974401,-0.995611363141551411142476,0.8729459740867748874593,-0.706972322688019078679636,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,25,5,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0731403722670766715562538,0.0729016061249992030522812,0.0137843443692762364945277,0.00340331045395460822291804,0.0153435503264981913798073,0.0171876548232308447174457,0.279492343686735905231955,0.107292386058402835606838,0.945102072836400338617667,0.00604702461614385161606335,0.00361276562648174078890746,0.0,0.0467995560148696995252859,0.030840910012740502834852,0.0215346941573078268261399,0.0159586460021291966904339,0.0103748253749522611234977,0.0263334713770814578139316,0.0356396872325141338226437,0.0135118932891703470615326,0.0294705392912995437519665,0.0387767551467322197606786,0.818540662395358047506861,0.539418341974937816226916,0.376649359972635905660221,yes,yes,yes,yes,yes,yes,0.75313897575574086631349,-0.99999868464806901931362,-0.998885120898344630399825,-0.995611363141551411142476,0.8729459740867748874593,-0.140205294722797519248452,0.0915316893257196800552755,current_passes,zeta_diagnostic
0.88,32.75,50,2,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0881653442326616144116587,0.0729016061249992030522812,0.0137843443692762364945277,0.0171136344569457479834283,0.00369213306311609292026561,0.030897978826221984477956,0.29451731565232084808736,0.880505676960891867906575,0.987463782715327086866453,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0381711910606098250247513,0.0314471034112120878421499,0.0239723368347081309441825,0.00672408764939773718260142,0.0190031903292121356240323,0.0257272779786098728066338,0.0332020445551138297046012,0.0221402582434302215620672,0.0288643458928279587446687,0.0363391124693319156426361,0.66762753059545939054283,0.550020877301703905716716,0.419284586067696850683162,yes,yes,yes,yes,yes,yes,-0.530646415921427464849955,-0.99999868464806901931362,-0.981949010718883364883724,-0.995611363141551411142476,0.8729459740867748874593,-0.817605701163849971576163,-0.628081315450919422962696,current_passes,zeta_diagnostic
0.88,32.75,50,2,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0916182233698616474084123,0.0729016061249992030522812,0.0137843443692762364945277,0.0235926212489314382866046,0.0114740843544587234122736,0.0373769656182076747811323,0.297970194789520881084113,0.693017232279838120026173,0.961492509804332121136075,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0582379294180008137079965,0.0457080414945404086373343,0.038092507627451592602497,0.0125298879234604050706622,-0.00106354802817885305921282,0.0114663398952815520114494,0.0190818737623703680462867,0.00207351988603923287882207,0.0146034078094996379494843,0.0222189416765884539843216,1.01860182834209349574324,0.799449690288686517287098,0.666251329729869623990157,no,yes,yes,yes,yes,yes,-0.321745938239501333908319,-0.99999868464806901931362,-0.963851864399039823660317,-0.995611363141551411142476,0.8729459740867748874593,-0.666510422590796575734776,-0.628081315450919422962696,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,50,2,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0887006310791238288416599,0.0729016061249992030522812,0.0137843443692762364945277,0.0177559463780130150396985,0.00433384518752159749341482,0.0315402907472892515342262,0.295052602498783062517361,0.862593365982395951255929,0.985311618501858588637871,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0399339706634307361941143,0.0327311274566848594715694,0.025261400571657967432613,0.00720284320674587672254495,0.0172404107263912244546693,0.0244432539331371011772143,0.0319129808181639932161707,0.0203774786406093103927042,0.0275803218473551871152492,0.0350500487323820791542056,0.69845916462403003903555,0.572478908578302035303188,0.441830763317273745409235,yes,yes,yes,yes,yes,yes,-0.556753270327482816976726,-0.99999868464806901931362,-0.981137752847762963754699,-0.995611363141551411142476,0.8729459740867748874593,-0.813579298804327496188571,-0.628081315450919422962696,current_passes,zeta_diagnostic
0.88,32.75,50,3,25,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0717092761376431042428592,0.0729016061249992030522812,0.0137843443692762364945277,0.0089508026546826159032182,0.0202881486750003526455803,0.0227351470239588523977459,0.27806124755730233791856,0.10763063666928536748545,0.927037122744623343468304,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0589859933590305672835665,0.0398802872208332154872546,0.0260604285541849668755736,0.0191057061381973517963119,-0.00181161196920860663478286,0.0172940941689887451615291,0.0311139528356369937732101,0.00132545594500947930325204,0.020431162083206831099564,0.034251020749855079711245,1.03168572925794882730541,0.697520222368905311125841,0.455806043208439133542969,no,yes,yes,yes,yes,yes,0.637595441201260720271795,-0.99999868464806901931362,-0.999578131687254311495472,-0.995611363141551411142476,0.8729459740867748874593,0.100844942943302400799408,-0.628081315450919422962696,resolvent_seed_factor,zeta_diagnostic
0.88,32.75,50,3,50,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0745176751256397641768754,0.0729016061249992030522812,0.0137843443692762364945277,0.00358136403987321760847374,0.0141359206854187511326788,0.0173657084091494541030014,0.280869646545298997852576,0.185986522843434812932241,0.949670885197846066754195,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0428743973640835519051761,0.0283586206164422156796085,0.0145709926472987518346804,0.0145157767476413362255676,0.0142999840257384087436075,0.0288157607733797449691751,0.0426033887425232088141033,0.0174370519399564946816424,0.03195282868759783090721,0.0457404566567412947521382,0.749888259774262185933746,0.496002229094350041986145,0.254851776146941280960345,yes,yes,yes,yes,yes,yes,0.720960342659571361191434,-0.99999868464806901931362,-0.998732408455521392304535,-0.995611363141551411142476,0.8729459740867748874593,-0.514203437828275378754333,-0.628081315450919422962696,current_passes,zeta_diagnostic
0.88,32.75,50,3,100,0.271683715631514525213801,0.0571743813898219606487837,0.0603114493040400465868185,0.00055215578730177177384444,0.060863605091341818360663,0.0605487591696608275711385,0.0721446516541783987774912,0.0729016061249992030522812,0.0137843443692762364945277,0.0086241003734608650954264,0.0197800671199675524915291,0.0224084447427371015899541,0.278496623073837632453192,0.117294067167309502475054,0.928975558476616515801945,0.00532066794557512346922802,0.00317880734475246446892455,0.0,0.0577721503484096497589723,0.0390455033845786645254116,0.0252253980217655539029876,0.0187266469638309852335607,-0.000597768958587689110188609,0.0181288780052432961233721,0.031948983368056406745796,0.00253929895563039682784629,0.021265945919461382061407,0.0350860512822744926838309,1.01045518891602913668604,0.68291956004493730615622,0.441201066081951797302145,no,yes,yes,yes,yes,yes,0.631554929685703757388627,-0.99999868464806901931362,-0.999692351672718947527235,-0.995611363141551411142476,0.8729459740867748874593,0.0532474062984417096548899,-0.628081315450919422962696,resolvent_seed_factor,zeta_diagnostic
