subbox_id,sigma,t,cutoff,q_abs,odd_trunc_norm,odd_trunc_over_target,h_qratio,raw_core_sum,continued_odd_target,odd_trunc_vector,channel_mode
S04_T01,0.850416666666666666666667,32.82421875,50,0.277312265527354548537239,0.0294138420260104957692723,0.756355937811698462638431,0.00625992637112367047842514,(0.556586126177557122271105 -0.0328091077850686713167399j),(0.545414359350726511807172 -0.00559944537080802802514962j),(0.0111717668268306104639329 -0.0272096624142606432915902j),zeta_diagnostic
S04_T01,0.850416666666666666666667,32.8255208333333333333333,50,0.277312265527354548537239,0.0294128478238804209976832,0.756330372614067968511854,0.00625971478257543598171142,(0.555992598753861543611579 -0.0316939396625378058734828j),(0.544959947690646206472598 -0.00442864619945399647642957j),(0.0110326510632153371389806 -0.0272652934630838093970532j),zeta_diagnostic
S04_T01,0.850416666666666666666667,32.8268229166666666666667,50,0.277312265527354548537239,0.029411853708884799334148,0.756304809657037697163807,0.00625950321257137059973636,(0.555401947654789999457452 -0.0305761896602185016578457j),(0.544508689187448487748832 -0.00325597629069056552580388j),(0.01089325846734151170862 -0.0273202133695279361320418j),zeta_diagnostic
S04_T01,0.850416666666666666666667,32.828125,50,0.277312265527354548537239,0.0294108596810134482178469,0.756279248940345811316063,0.00625929166110930725480416,(0.554814182630632902070361 -0.029455865187406125397511j),(0.544060589956762425184136 -0.00208144443041582015338918j),(0.0107535926738704768862247 -0.0273744207569903052441218j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.8203125,50,0.27723218616891359065038,0.0293689150302101748486652,0.755200672205404496108534,0.00624606347542960041093298,(0.558737667092178971748411 -0.0359460552417857151726822j),(0.547168830183382485147907 -0.00895170059809450379048845j),(0.0115688369087964866005042 -0.0269943546436912113821938j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.8216145833333333333333,50,0.27723218616891359065038,0.0293679221860751876897692,0.755175141927647683451208,0.00624585232130688396784833,(0.558136403280180295854341 -0.0348395859278423153667519j),(0.546705604107257741100694 -0.00778756781836145783438885j),(0.0114307991729225547536471 -0.0270520181094808575323631j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.8229166666666666666667,50,0.27723218616891359065038,0.0293669294289632742690032,0.755149613887627052631512,0.00624564118569188705870729,(0.557537984105754266685295 -0.0337305158685667621964581j),(0.546245509902100792313816 -0.00662154004052172607267129j),(0.0112924742036534743714793 -0.0271089758280450361237868j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.82421875,50,0.27723218616891359065038,0.0293659367588642637316238,0.755124088085081067384613,0.00624543006858244658677094,(0.556942419361056523679771 -0.0326188523554953574027968j),(0.545788553752394280131336 -0.00545362598593390259625832j),(0.0111538656086622435484355 -0.0271652263695614548065385j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.8255208333333333333333,50,0.27723218616891359065038,0.0293649441757679868472907,0.755098564519748233216045,0.00624521896997639980077196,(0.556349718820461915998101 -0.0315046027175169509580238j),(0.545334741817727409122648 -0.00428383439487035906844126j),(0.0110149770027345068754534 -0.0272207683226465918895825j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.8268229166666666666667,50,0.27723218616891359065038,0.0293639516796642760097448,0.755073043191367097393437,0.00624500788987158429484614,(0.555759892240413317451781 -0.0303877743208360539564801j),(0.544884080232738986494429 -0.00311217402644500099735346j),(0.0108758120076743309573518 -0.0272756002943910529591266j),zeta_diagnostic
S04_T01,0.850833333333333333333333,32.828125,50,0.27723218616891359065038,0.0293629592705429652364872,0.755047524099676248938241,0.00624479682826583800846405,(0.555172949359270477638402 -0.0292683745689352978741565j),(0.544436575107060673333866 -0.00193865365854085179567768j),(0.0107363742522098043045357 -0.0273297209103944460784788j),zeta_diagnostic
S04_T01,0.85125,32.8203125,50,0.27715212993495880044388,0.0293210829291426038547257,0.753970703892238384835804,0.00623159955042734047911583,(0.559091175274864618780863 -0.0357533302019708452551646j),(0.547540888557921102193053 -0.00880306525162098827604406j),(0.0115502867169435165878099 -0.0269502649503498569791205j),zeta_diagnostic
S04_T01,0.85125,32.8216145833333333333333,50,0.27715212993495880044388,0.0293200917018304795557107,0.753945215189926617146847,0.00623138888523166771798132,(0.558490744361973435714978 -0.0346477692321046170567288j),(0.547078269956771121321464 -0.00763993323300334461196764j),(0.0114124744052023143935135 -0.0270078359991012724447612j),zeta_diagnostic
S04_T01,0.85125,32.8229166666666666666667,50,0.27715212993495880044388,0.0293191005613997232221652,0.753919728721707168569963,0.00623117823850086185356084,(0.557893155760246011012181 -0.0335396106513113546771788j),(0.546618780440059306816446 -0.00647490819831855410135787j),(0.0112743753201867041957346 -0.027064702452992800575821j),zeta_diagnostic
S04_T01,0.85125,32.82421875,50,0.27715212993495880044388,0.0293181095078401805586232,0.753894244487318928650312,0.00623096761023276479697295,(0.557298419249887075262571 -0.0324288617454635551958982j),(0.546162426186207276879421 -0.00530799886097213619446835j),(0.01113599306367979838315 -0.0271208628844914190014299j),zeta_diagnostic
S04_T01,0.85125,32.8255208333333333333333,50,0.27715212993495880044388,0.0293171185411416988913776,0.753868762486500828635424,0.00623075700042521880400809,(0.556706544593332266397077 -0.0313155298377379126626155j),(0.545709213348766292494101 -0.00413921395326513553534666j),(0.0109973312445659739029768 -0.0271763158844727771272688j),zeta_diagnostic
S04_T01,0.85125,32.8268229166666666666667,50,0.27715212993495880044388,0.029316127661294127168159,0.753843282718991841466946,0.00623054640907606647506027,(0.556117541535097153585062 -0.0301996222885784421099419j),(0.545259148056360352019228 -0.00296856222632194590400563j),(0.0108583934787368015658339 -0.0272310600622564962059363j),zeta_diagnostic
S04_T01,0.85125,32.828125,50,0.27715212993495880044388,0.0293151368682873159578146,0.753817805184530981772376,0.00623033583618315075505886,(0.555531419801626297418773 -0.029081146495658950888956j),(0.544812236412629497413113 -0.00179605245001796211450446j),(0.0107191833889968000056605 -0.0272850940456409887744516j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.8203125,50,0.27707209681881252875908,0.0292733287250494451891586,0.752742738644128590578365,0.00621716939325372426276074,(0.559444393408019838018731 -0.0355608719001161905521098j),(0.547912627149191617773931 -0.0086546246404823051266093j),(0.0115317662588282202447998 -0.0269062472596338854255005j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.8216145833333333333333,50,0.27707209681881252875908,0.0292723391119277800310215,0.752717291449571486511981,0.00621695921584380387787076,(0.558844794390937670787111 -0.0344562185320771146983949j),(0.547450615387804611240815 -0.00749249249266893777285286j),(0.0113941790031330595462962 -0.026963726039408176925542j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.8229166666666666666667,50,0.27707209681881252875908,0.0292713495855460077292117,0.752691846485468770179729,0.00621674905685599776996091,(0.558248035360414465566634 -0.0333489706836924586485678j),(0.54699172992686702000975 -0.00632846930888568597438292j),(0.0112563054335474455568837 -0.0270205013748067726741849j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.82421875,50,0.27707209681881252875908,0.0292703601458939905205972,0.752666403751559756243928,0.00621653891628815284632169,(0.557654126084719507490643 -0.0322391356351746241114883j),(0.546535976938745287875258 -0.00516256379459236769390401j),(0.0111181491459742196153844 -0.0270765718405822564175843j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.8255208333333333333333,50,0.27707209681881252875908,0.0292693707929615922611649,0.752640963247583801001383,0.00621632879413811635811761,(0.557063076314364683241564 -0.0311267207039919253130231j),(0.546083362570958559354032 -0.00399478467412609139039591j),(0.0109797137434061238875325 -0.0271319360298658339226271j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.8268229166666666666667,50,0.27707209681881252875908,0.0292683815267386784257,0.752615524973280302375142,0.00621611869040373590031905,(0.556474895781953713611787 -0.0300117332448317241569721j),(0.545633892946121829404439 -0.0028251406906291475672571j),(0.0108410028358318842073485 -0.027186592554202576589715j),zeta_diagnostic
S04_T01,0.851666666666666666666667,32.828125,50,0.27707209681881252875908,0.0292673923472151161074652,0.752590088928388699906249,0.00621590860508285941163425,(0.555889594202031422432348 -0.0288941806495629136619007j),(0.545187574161889304578497 -0.00165364060597672844486643j),(0.0107020200401421178538505 -0.0272405400435861852170342j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.8203125,50,0.276992086813799054739552,0.0292256522910804581804483,0.751516773199211781782957,0.00620277292430450008456121,(0.559797321728460900950735 -0.0353686800150751073785945j),(0.548284046241652290539473 -0.0085063785611045561746009j),(0.011513275486808610411262 -0.0268623014539705512039936j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.8216145833333333333333,50,0.276992086813799054739552,0.0292246642895211334477709,0.751491367444829145799824,0.00620256323354173067928566,(0.559198553605112640264074 -0.0342649335071878130876095j),(0.547822640685438875356974 -0.00734524539459610547601733j),(0.0113759129196737649071003 -0.0269196881125917076115922j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.8229166666666666666667,50,0.276992086813799054739552,0.0292236763745604567504715,0.751465963917268887869267,0.00620235356115842271306767,(0.558602623145521461118889 -0.0331585956457176727683436j),(0.547364358648224646771681 -0.00618222317027463031743362j),(0.0112382644972968143472084 -0.02697637247544304245091j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.82421875,50,0.276992086813799054739552,0.0292226885461883068308521,0.751440562616270747079055,0.00620214390715242807771164,(0.558009540106036645224997 -0.0320496737052207010061225j),(0.546909206296326717241607 -0.00501732058566161342158346j),(0.0111003338097099279833898 -0.0270323531195590875845391j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.8255208333333333333333,50,0.276992086813799054739552,0.0292217008043945640476983,0.75141516354157450408367,0.00620193427152159900809998,(0.557419314225261766630068 -0.0309381749974606071600293j),(0.546457189771237936290111 -0.00385054635713761097369774j),(0.0109621244540238303399575 -0.0270876286403229961863315j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.8268229166666666666667,50,0.276992086813799054739552,0.0292207131491691103759584,0.751389766692919981096074,0.00620172465426378808212516,(0.556831955223904132639224 -0.0298241068713719416988114j),(0.546008315189570095298166 -0.00268190921987021171195432j),(0.010823640034334037341058 -0.027142197651501729986857j),zeta_diagnostic
S04_T01,0.852083333333333333333333,32.828125,50,0.276992086813799054739552,0.0292197255805018294064242,0.751364372070047041879479,0.00620151505537684822062179,(0.55624747280462426118314 -0.0287074767130225917641041j),(0.545562588642997343529975 -0.00151141792774182431068761j),(0.0106848841616269176531646 -0.0271960587852807674534165j),zeta_diagnostic
S04_T01,0.8525,32.8203125,50,0.276912099913244585274266,0.0291780535005919551934432,0.75029280430093599068854,0.00618841006416526492422193,(0.560149960472821042036005 -0.0351767542260923624822356j),(0.548655146119502034783202 -0.00835832681011329311578876j),(0.0114948143533190072528028 -0.0268184274159790693664469j),zeta_diagnostic
S04_T01,0.8525,32.8216145833333333333333,50,0.276912099913244585274266,0.0291770671079711302007691,0.750267439919257633734064,0.00618820085891372859755731,(0.55955202224235336472355 -0.0340739138372557545568j),(0.548194346134494633275885 -0.0071981917362214132547085j),(0.0113576761078587314476656 -0.0268757221010343413020915j),zeta_diagnostic
S04_T01,0.8525,32.8229166666666666666667,50,0.276912099913244585274266,0.029176080801807938336001,0.750242077760775557211454,0.00618799167199910041871643,(0.558956919354642628556464 -0.0329684852177852535065646j),(0.547736666889572358756986 -0.00603616958073483882612243j),(0.0112202524650702697994778 -0.0269323156370504146804422j),zeta_diagnostic
S04_T01,0.8525,32.82421875,50,0.276912099913244585274266,0.0291750945820922748200191,0.750216717825229923943348,0.006187782503419237252387,(0.558364661554133532527017 -0.0318604756365841939933415j),(0.547282114545008829758612 -0.00487226903324407666133221j),(0.0110825470091247027684054 -0.0269882066033401173320093j),zeta_diagnostic
S04_T01,0.8525,32.8255208333333333333333,50,0.276912099913244585274266,0.0291741084488140364875557,0.750191360112360938251432,0.00618757335317199630554065,(0.557775258567536755325897 -0.030749892399715454322198j),(0.546830695236276416645014 -0.00370649880218050766680098j),(0.010944563331260338680883 -0.027043393597534946655397j),zeta_diagnostic
S04_T01,0.8525,32.8268229166666666666667,50,0.276912099913244585274266,0.0291731224019631217868752,0.75016600462190884594822,0.00618736422125523512736506,(0.557188720103678604316418 -0.0296367428503646139788524j),(0.546382415073989501423684 -0.00253886761474441339330392j),(0.0108063050296891028927338 -0.0270978752356202005855485j),zeta_diagnostic
S04_T01,0.8525,32.828125,50,0.276912099913244585274266,0.0291721364415294307794548,0.750140651353613934328839,0.00618715510766681160919623,(0.556605055853350701037709 -0.0285210343688024613443522j),(0.545937280143847948590865 -0.00136938421683283106601305j),(0.0106677757095027524468441 -0.0271516501519696302783392j),zeta_diagnostic
S04_T02,0.85,32.828125,50,0.277392368016961252122345,0.0294588382269373345124007,0.757512982978388601747446,0.00627382041468267617735804,(0.554455119371189725748936 -0.0296436186694756870651601j),(0.543684280673050943041672 -0.00222442496470857458309168j),(0.0107708386981387827072632 -0.0274191937047671124820684j),zeta_diagnostic
S04_T02,0.85,32.8294270833333333333333,50,0.277392368016961252122345,0.029457842664932279970951,0.757487382812544342110168,0.0062736083908009712212689,(0.553869429404224914443812 -0.0285197985760853141900696j),(0.543238754898489231985212 -0.00104702561766326243657693j),(0.0106306745057356824586004 -0.0274727729584220517534926j),zeta_diagnostic
S04_T02,0.85,32.8307291666666666666667,50,0.277392368016961252122345,0.0294568471901732043211561,0.757461784890168111115443,0.00627339638549995839067312,(0.553286647359596650543463 -0.0273934158353057502719808j),(0.542796403380087031605436 0.000132219990875943874802773j),(0.0104902439795096189380278 -0.0275256358261816941467836j),zeta_diagnostic
S04_T02,0.85,32.83203125,50,0.277392368016961252122345,0.0294558518026499132820994,0.757436189210997770111128,0.00627318439877746661937881,(0.552706782944310399591167 -0.0262644779741419941951827j),(0.542357232163976819338587 0.00131330301100927170435781j),(0.0103495507803335802525807 -0.0275777809851512658995405j),zeta_diagnostic
S04_T02,0.85,32.8333333333333333333333,50,0.277392368016961252122345,0.0294548565023522142006338,0.757410595774771222302012,0.00627297243063132518785854,(0.552129845846658408441176 -0.0251329925568172028517898j),(0.541921247271012179112525 0.00249621457432346423374998j),(0.0102085985756462293286508 -0.0276292071311406670855397j),zeta_diagnostic
S04_T02,0.85,32.8346354166666666666667,50,0.277392368016961252122345,0.0294538612892699160510593,0.757385004581226412741524,0.00627276048105936372318075,(0.551555845736068362559963 -0.0239989671847318451574802j),(0.541488454696712011495237 0.00368094579396518561660072j),(0.0100673910393563510647257 -0.0276799129786970307740809j),zeta_diagnostic
S04_T02,0.85,32.8359375,50,0.277392368016961252122345,0.0294528661633928294348007,0.757359415630101328323447,0.00627254855005941219894109,(0.550984792262952097374764 -0.0228624094964221992442128j),(0.541058860411204959211355 0.00486748776471459489398306j),(0.00992593185174713816340931 -0.0277298972611367941381959j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.828125,50,0.277312265527354548537239,0.0294108596810134482178469,0.756279248940345811316063,0.00625929166110930725480416,(0.554814182630632902070361 -0.029455865187406125397511j),(0.544060589956762425184136 -0.00208144443041582015338918j),(0.0107535926738704768862247 -0.0273744207569903052441218j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.8294270833333333333333,50,0.277312265527354548537239,0.0294098657402561867140453,0.756253690463730515504023,0.00625908012818707921528655,(0.554229313413434100742165 -0.0283329736906843515961473j),(0.54361565608913013950875 -0.000905059423242442085909076j),(0.0106136573243039612334152 -0.0274279142674419095102382j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.8307291666666666666667,50,0.277312265527354548537239,0.0294088718866028355137722,0.756228134226930056068428,0.0062588686138025200955542,(0.55364734971683960479619 -0.027207522653886299838542j),(0.543173893649950424483922 0.00027316990757511693210903j),(0.0104734560668891803122677 -0.027480692561461416770651j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.83203125,50,0.277312265527354548537239,0.0294078781200432169334978,0.756202580229682721147087,0.00625865711795346385590826,(0.55306830123594635169082 -0.0260795195980550168074742j),(0.542735308679422582357302 0.00145323472021363236845364j),(0.0103329925565237693335176 -0.0275327543182686491759278j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.8333333333333333333333,50,0.277312265527354548537239,0.0294068844405671549148122,0.756177028471726840666601,0.00625844564063774480251184,(0.552492177647151023222955 -0.0249489720814033028070482j),(0.542299907192490473446094 0.00263512615435427400465286j),(0.0101922704546605497768611 -0.0275840982357575768117011j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.8346354166666666666667,50,0.277312265527354548537239,0.0294058908481644750241034,0.756151478952800786334087,0.00625823418185319758732156,(0.551918988607998912831142 -0.0238158876992728826014698j),(0.541867695178786780367546 0.00381883533125594227707446j),(0.0100512934292121324635953 -0.0276347230305288248785443j),zeta_diagnostic
S04_T02,0.850416666666666666666667,32.8359375,50,0.277312265527354548537239,0.0294048973428250044522355,0.756125931672642971628912,0.0062580227415976572080191,(0.551348743757032847000374 -0.0226802740840929203925206j),(0.541438678602577487434462 0.00500435335382877322446504j),(0.00991006515445535956591151 -0.0276846274379216936169857j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.828125,50,0.27723218616891359065038,0.0293629592705429652364872,0.755047524099676248938241,0.00624479682826583800846405,(0.555172949359270477638402 -0.0292683745689352978741565j),(0.544436575107060673333866 -0.00193865365854085179567768j),(0.0107363742522098043045357 -0.0273297209103944460784788j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.8294270833333333333333,50,0.27723218616891359065038,0.0293619669483938901684571,0.755022007244414318617469,0.00624458578515699922636263,(0.554588899897158912267938 -0.0281464109025372399498382j),(0.543992232525260448209622 -0.000763282087737465252132159j),(0.010596667371898464058316 -0.027383128814799774697706j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.8307291666666666666667,50,0.27723218616891359065038,0.0293609747132068880697109,0.754996492625319978935422,0.00624437476054290657847686,(0.554007753555818835668593 -0.0270218907995655144548583j),(0.543551058546786283655139 0.000413931870761832959089596j),(0.0104566950090325520134534 -0.0274358226703273474139479j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.83203125,50,0.27723218616891359065038,0.0293599825649717978271001,0.754970980242131944125431,0.00624416375442139903987134,(0.553429520018454138462839 -0.0258948217751053296327j),(0.543113059205910036057042 0.00159297938320287410312662j),(0.0103164608125441024057965 -0.0274878011583082037358266j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.8333333333333333333333,50,0.27723218616891359065038,0.0293589905036784599499508,0.754945470094588970141592,0.00624395276679031593067205,(0.552854208949581413406626 -0.0247652113813633101039039j),(0.542678240511671549469548 0.00277385159735374491408773j),(0.0101759684379098639370777 -0.0275390629787170550179917j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.8346354166666666666667,50,0.27723218616891359065038,0.0293579985293167165697419,0.754919962182429854650507,0.00624374179764749691599797,(0.55228182999487903238698 -0.0236330672076266845459819j),(0.54224660844782297387392 0.00395653964257805519848692j),(0.0100352215470560585130605 -0.0275896068502047397444688j),zeta_diagnostic
S04_T02,0.850833333333333333333333,32.8359375,50,0.27723218616891359065038,0.0293570066418764114397844,0.754894456505393437023027,0.00624353084699078200589281,(0.551712392781036277575449 -0.0224983968802218184722835j),(0.541818168972773298400149 0.00514103462990837387983767j),(0.00989422380826297917529984 -0.0276394315101301923521212j),zeta_diagnostic
S04_T02,0.85125,32.828125,50,0.27715212993495880044388,0.0293151368682873159578146,0.753817805184530981772376,0.00623033583618315075505886,(0.555531419801626297418773 -0.029081146495658950888956j),(0.544812236412629497413113 -0.00179605245001796211450446j),(0.0107191833889968000056605 -0.0272850940456409887744516j),zeta_diagnostic
S04_T02,0.85125,32.8294270833333333333333,50,0.27715212993495880044388,0.0293141461621111174499873,0.753792329882857305856818,0.00623012528174431493340037,(0.554948189101142349365833 -0.0279601098938448570814787j),(0.544368484496173332615868 -0.000621693412907060492895246j),(0.0105797046049690167499649 -0.0273384164809377965885835j),zeta_diagnostic
S04_T02,0.85125,32.8307291666666666666667,50,0.27715212993495880044388,0.0293131555427553854547948,0.753766856813709911694724,0.00622991474575740264388024,(0.554367859123495193473448 -0.0268365199551543547568497j),(0.543927898360494754613455 0.000554506077851091439381095j),(0.0104399607630004388599933 -0.0273910260330054461962308j),zeta_diagnostic
S04_T02,0.85125,32.83203125,50,0.27715212993495880044388,0.0293121650102099754025085,0.753741385976827938921647,0.00622970422822025786462463,(0.553790439540011133310426 -0.025710384188718925855203j),(0.543490484033943897705764 0.00173253719656389544944305j),(0.0102999555060672356046627 -0.0274429213852828213046461j),zeta_diagnostic
S04_T02,0.85125,32.8333333333333333333333,50,0.27715212993495880044388,0.029311174564464744343233,0.753715917371950568825992,0.00622949372913072491802229,(0.553215940003342127135407 -0.0245817101407431984934368j),(0.54305624751966229149912 0.00291239109907885261543701j),(0.0101596924836798356362874 -0.0274941012398220511088738j),zeta_diagnostic
S04_T02,0.85125,32.8346354166666666666667,50,0.27715212993495880044388,0.0293101842055095509465854,0.753690450998817024340767,0.00622928324848664847065638,(0.552644370147315074282005 -0.0234505053944641515042906j),(0.54262519479552723314175 0.00409405892285676225709035j),(0.0100191753517878411402551 -0.027544564317320913761381j),zeta_diagnostic
S04_T02,0.85125,32.8359375,50,0.27715212993495880044388,0.0293091939333342555013744,0.753664986857166570035341,0.00622907278628587353323631,(0.552075739586781155753728 -0.0223167775701096650331725j),(0.542197331814096374318863 0.00527753178704508914230723j),(0.0098784077726847814348647 -0.0275943093571547541754797j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.828125,50,0.27707209681881252875908,0.0292673923472151161074652,0.752590088928388699906249,0.00621590860508285941163425,(0.555889594202031422432348 -0.0288941806495629136619007j),(0.545187574161889304578497 -0.00165364060597672844486643j),(0.0107020200401421178538505 -0.0272405400435861852170342j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.8294270833333333333333,50,0.27707209681881252875908,0.0292664032543807740178808,0.752564655112648474745506,0.00621569853817333517444116,(0.555307181270933044846096 -0.0277740703471977494283205j),(0.544744412290897976131728 -0.000480293200704476380930342j),(0.0105627689800350687143684 -0.0272937771464932730473902j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.8307291666666666666667,50,0.27707209681881252875908,0.0292654142482255224862036,0.752539223525799149645236,0.00621548848967301181471947,(0.554727666666633577904496 -0.0266514098038530289048134j),(0.544304413380711405614455 0.000694892726064138336391072j),(0.0104232532859221722900406 -0.0273463025299171672412045j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.83203125,50,0.27707209681881252875908,0.0292644253287392334592072,0.752513794167580288951042,0.00621527845957973830198253,(0.554151060048597176469591 -0.0255262065227106182358493j),(0.543867583453763723466277 0.00187190835669060969596439j),(0.0102834765948334530033138 -0.0273981148794012279318137j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.8333333333333333333333,50,0.27707209681881252875908,0.0292634364959117805008612,0.752488367037731498593575,0.00621506844789136394920936,(0.553577371057626597405031 -0.0243984680439773264882327j),(0.543433928507303841133579 0.0030507448550943575435392j),(0.0101434425503227562714521 -0.0274492128990716840317719j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.8346354166666666666667,50,0.27707209681881252875908,0.0292624477497330387920117,0.7524629421359924260803,0.00621485845460573841277663,(0.553006609315712695042271 -0.0232682019448441270673004j),(0.543003454513339877228096 0.00423139336682585790414009j),(0.0100031548023728178141754 -0.0274995953116699849714405j),zeta_diagnostic
S04_T02,0.851666666666666666666667,32.8359375,50,0.27707209681881252875908,0.0292614590901928851300603,0.752437519462102760487266,0.00621464847972071169239071,(0.552438784425883970910284 -0.0221354158394447261482064j),(0.542576167418583798242682 0.00541384501913994141554893j),(0.00986261700730017266760167 -0.0275492608585846675637553j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.828125,50,0.276992086813799054739552,0.0292197255805018294064242,0.751364372070047041879479,0.00620151505537684822062179,(0.55624747280462426118314 -0.0287074767130225917641041j),(0.545562588642997343529975 -0.00151141792774182431068761j),(0.0106848841616269176531646 -0.0271960587852807674534165j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.8294270833333333333333,50,0.276992086813799054739552,0.0292187380983826063454103,0.751338979672695591739122,0.00620130547485863268729873,(0.55566587665188539760683 -0.0275882919455756257162156j),(0.545120016198199815916824 -0.000339081253277293679136954j),(0.0105458604536855816900065 -0.0272492106922983320370787j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.8307291666666666666667,50,0.276992086813799054739552,0.0292177507028013280144348,0.751313589500605577514037,0.00620109591270699508867116,(0.555087176431803073853721 -0.0264665600292504864318426j),(0.544680603896807473122216 0.000835092012428653199862563j),(0.0104065725349956007315051 -0.0273016520416791396317052j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.83203125,50,0.276992086813799054739552,0.0292167633937478828498991,0.751288201553516987568834,0.00620088636891978937399276,(0.554511381791994713022029 -0.0253422884612835331372265j),(0.544244357755344154409501 0.00201109305978413126522329j),(0.0102670240366505586125279 -0.0273533815210676644024498j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.8333333333333333333333,50,0.276992086813799054739552,0.0292157761712121609027684,0.751262815831169851785473,0.0062006768434948698351878,(0.553938502361429282272782 -0.0242154847758879315744158j),(0.54381128376517184383134 0.00318891306077299057934499j),(0.0101272185962574384414426 -0.0274043978366609221537608j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.8346354166666666666667,50,0.276992086813799054739552,0.0292147890351840538382521,0.751237432333304241555053,0.00620046733643009110678334,(0.553368547750276997071086 -0.023086156544212892312472j),(0.543381387892435150258519 0.00436854316902787810700571j),(0.00998715985784184681256726 -0.0274546997132407704194777j),zeta_diagnostic
S04_T02,0.852083333333333333333333,32.8359375,50,0.276992086813799054739552,0.0292138019856534549354838,0.751212051059660269769584,0.00620025784772330816584137,(0.552801527549759079744401 -0.0219543113743022570296407j),(0.542954676078006001763743 0.00554997451990346744055441j),(0.00984685147175307798065756 -0.0275042858942057244701951j),zeta_diagnostic
S04_T02,0.8525,32.828125,50,0.276912099913244585274266,0.0291721364415294307794548,0.750140651353613934328839,0.00618715510766681160919623,(0.556605055853350701037709 -0.0285210343688024613443522j),(0.545937280143847948590865 -0.00136938421683283106601305j),(0.0106677757095027524468441 -0.0271516501519696302783392j),zeta_diagnostic
S04_T02,0.8525,32.8294270833333333333333,50,0.276912099913244585274266,0.0291711505675028651396651,0.750115300307216532162817,0.00618694601240458398445076,(0.556024275489159706204507 -0.0274027743723468513430793j),(0.545495296506580787535842 -0.000198057372967237697707729j),(0.010528978982578918668665 -0.0272047169993796136453715j),zeta_diagnostic
S04_T02,0.8525,32.8307291666666666666667,50,0.276912099913244585274266,0.0291701647798733281544505,0.750089951482457009685869,0.00618673693546641082855806,(0.555446388665377087173652 -0.0262819703153239127942266j),(0.545056470197890107026537 0.000975104133778936091074498j),(0.0103899184674869801471147 -0.0272570744491028488853011j),zeta_diagnostic
S04_T02,0.8525,32.83203125,50,0.276912099913244585274266,0.0291691790786307247230101,0.750064604879075778591688,0.00618652787685015105889268,(0.554871405017788930849798 -0.0251586296890286052510115j),(0.544620807228395162297117 0.00215009150185296191951417j),(0.0102505977893937685526813 -0.0273087211908815671705257j),zeta_diagnostic
S04_T02,0.8525,32.8333333333333333333333,50,0.276912099913244585274266,0.0291681934637649613564786,0.750039260496813292023734,0.00618631883655366393470658,(0.554299334163545805005119 -0.0240327600216846251260228j),(0.544188313583576695256419 0.00332689591129563853456832j),(0.0101110205799691097486996 -0.0273596559329802636605912j),zeta_diagnostic
S04_T02,0.8525,32.8346354166666666666667,50,0.276912099913244585274266,0.0291672079352659461776069,0.750013918335410044567034,0.00618610981457480905706147,(0.553730185701012670990089 -0.022904368878403660915249j),(0.543758995223721468334215 0.00450550852381428511095919j),(0.00997119047729120265587402 -0.0274098774022179460262082j),zeta_diagnostic
