sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,Cut_exact,V_exact,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.92,32.0,50,7,50,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.117670145010118012354009,0.119101274114839578190366,0.00257660853906586201520815,0.0662193788444134881902452,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.128178471989926392069323,0.077488843572676310853259,0.0705287295709709230869081,-0.0736761413095771429258623,-0.0229865128923270617097981,-0.0160263988906216739434472,-0.0734383124868371263940398,-0.0227486840695870451779755,-0.0157885700678816574116247,2.35179799450559989582723,1.42175284259201087234625,1.29404978999182457175165,no,no,no,no,no,no,0.964533556282397417981891,-0.999994338144716469526501,-0.993814305144568853211244,-0.991641650442353044536792,0.451566707124768472515769,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,7,100,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.120127141480381548034037,0.119101274114839578190366,0.00250466541909319465234008,0.0633101665494673876131844,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.12310753830115943235846,0.0745076881577575429133301,0.0674284913001000007896825,-0.0686052076208101832149993,-0.0200053574774082937698692,-0.0129261606197507516462216,-0.0683673787980701666831767,-0.0197675286546682772380466,-0.0126883317970107351143991,2.25875731852960390316427,1.36705508237322411872951,1.23716711667912696378408,no,no,no,no,no,no,0.979428897673523162195602,-0.999994338144716469526501,-0.988996144184744068264151,-0.991641650442353044536792,-0.2792771033103532991223,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,7,200,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.118524511742469947479513,0.119101274114839578190366,0.00269565378249444582745804,0.0654539263128451130837794,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.126982216183370613547345,0.076842436284536519559043,0.0698995381774513807975278,-0.0724798855030213644038837,-0.0223401056041872704155821,-0.0153972074971021316540669,-0.0722420566802813478720611,-0.0221022767814472538837595,-0.0151593786743621151222443,2.32984928531054363490308,1.40989266560378433624096,1.28250548746998037285669,no,no,no,no,no,no,0.962038669768333090033671,-0.999994338144716469526501,-0.994257444620668395752691,-0.991641650442353044536792,0.0971585686362469146195838,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,8,25,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.117786116457530165067855,0.119101274114839578190366,0.00293827189151468790240092,0.0656302385785534162589891,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.127527797178588506048623,0.0772613666592650648091957,0.0701666242668604724831866,-0.0730254664982392569051617,-0.0227590359789158156657348,-0.0156642935865112233397257,-0.0727876376754992403733391,-0.0225212071561757991339122,-0.0154264647637712068079031,2.33985951768790141794816,1.41757913276030889384511,1.2874059400942089594566,no,no,no,no,no,no,0.980909408620767653300049,-0.999994338144716469526501,-0.988535587735068958234716,-0.991641650442353044536792,0.568366793581468559751062,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,8,50,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.117689527310229092778642,0.119101274114839578190366,0.00252698546695111933282096,0.0661930138411760044682893,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.128083545107306182662418,0.0774128554973240844489158,0.0704515608233223811120491,-0.0735812144269569335189572,-0.0229105248169748353054549,-0.0159492301429731319685883,-0.0733433856042169169871347,-0.0226726959942348187736323,-0.0157114013202331154367657,2.35005629132639190679813,1.42035862560342209232503,1.29263391021778098070314,no,no,no,no,no,no,0.964705137805491436286424,-0.999994338144716469526501,-0.993770206276686399589428,-0.991641650442353044536792,0.454865378676422407546049,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,8,100,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.120146928490140555027313,0.119101274114839578190366,0.00255619731994602237945843,0.0632878319136323723361474,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.123120691897998264100173,0.0745368854227753553634114,0.067456279209119082628557,-0.068618361217649014956712,-0.0200345547424261062199505,-0.0129539485287698334850961,-0.0683805323949089984248894,-0.019796725919686089688128,-0.0127161197060298169532736,2.25899865860946170373157,1.36759078909719986036594,1.23767696476584558803186,no,no,no,no,no,no,0.979576808150555284483728,-0.999994338144716469526501,-0.988937424231615775682843,-0.991641650442353044536792,-0.278542642931864500574921,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,32.0,50,8,200,0.264254510140345093624874,0.0545023306803492491434609,0.0547401595030892656752835,0.000462814376860853303172705,0.0552029738799501189784562,0.0553987953549108390137811,0.1185440347715009246582,0.119101274114839578190366,0.00264569758325874240349956,0.0654267926686693930489473,0.0043464280945984803239028,0.00253697163905076142532965,0.0,0.126885635393840458039343,0.0767653464411250961002525,0.0698212662238969196434873,-0.0723833047134912088958818,-0.0222630157607758469567916,-0.0153189355435476705000264,-0.0721454758907511923640592,-0.022025186938035830424969,-0.0150811067208076539682039,2.32807723651328040892103,1.40847823355199653791395,1.28106936625135729451726,no,no,no,no,no,no,0.962217962122112566708847,-0.999994338144716469526501,-0.994214947116054724582331,-0.991641650442353044536792,0.0935604935807463834910332,0.453625439347660094856882,V_exact,zeta_diagnostic
0.92,33.0,25,2,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0874133788418151348369169,0.0711332236259003575739355,0.0201342690876610403025411,0.0291205220709719001606213,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0836440322072515744948173,0.059166061570059035732917,0.0477844682705754344250523,-0.0291417015269023253513564,-0.00466373088970978658945611,0.00671786240977381471840861,-0.0249383828833175319160803,-0.000460412246124993154179984,0.0109211810533586081536847,1.53468725397846759176217,1.08556938449223583836682,0.876741740657415003653038,no,no,yes,no,no,yes,-0.30140979520467015004545,-0.999998303201543992263475,-0.991974095109319659698773,-0.961836903374895686205888,-0.908562796990652513984899,-0.658756301793903888757769,phase_cancellation,zeta_diagnostic
0.92,33.0,25,2,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0826866240308049525979206,0.0711332236259003575739355,0.0194719726860289489289649,0.0331472466787612370445189,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0899009827689435310747528,0.0625304897762162812432384,0.0506908917940832909456563,-0.0353986520885942819312919,-0.00802815909586703209977746,0.00381143888626595819780463,-0.0311953334450094884960158,-0.00382484045228223866450134,0.00801475752985075163308075,1.64948877684156035677799,1.1472993722589844284469,0.930068332148588867966798,no,no,yes,no,no,yes,-0.136821514942088596439257,-0.999998303201543992263475,-0.997378406202870642493697,-0.961836903374895686205888,-0.721616344542841140400222,-0.658756301793903888757769,phase_cancellation,zeta_diagnostic
0.92,33.0,25,2,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0874239551940142462062303,0.0711332236259003575739355,0.0210294374381216748000411,0.0307089012464163006464731,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0872685622242738868779726,0.0616496090959640707162688,0.0502349938722080114276223,-0.0327662315439246377345117,-0.00714727841561482157280791,0.0042673368081412377158386,-0.0285629129003398442992356,-0.00294395977203002813753179,0.00847065545172603115111472,1.60118954794970747478193,1.13113711517279690116287,0.921703590380955562433884,no,no,yes,no,no,yes,-0.292324381948380712689223,-0.999998303201543992263475,-0.994138931002245182656413,-0.961836903374895686205888,-0.879386235393622930783,-0.658756301793903888757769,phase_cancellation,zeta_diagnostic
0.92,33.0,25,2,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0820156248994608879674768,0.0711332236259003575739355,0.015555291266754250456117,0.0282660288534181332152926,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.077596751937922363461233,0.0537325905315984789411642,0.0418653689546286728766821,-0.0230944212575731143177721,0.000769740148750770202296688,0.0126369617257205762667788,-0.018891102613988320882496,0.00497305879233556363757281,0.0168402803693053697020549,1.42373272792717065554832,0.985876931515732425321568,0.768139058128814702802206,no,yes,yes,no,yes,yes,-0.119324162216985374969547,-0.999998303201543992263475,-0.991364963629786488368421,-0.961836903374895686205888,-0.828583485522072103766184,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,3,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0749003000473564666156216,0.0711332236259003575739355,0.00758121345123339931568514,0.0143736126896207525807154,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0457509004807068062514916,0.0318660965522802471661552,0.0189104574108233917865559,0.00875143019964244289196929,0.0226362341280690019773057,0.0355918732695258573569049,0.0129547488432272363272454,0.0268395527716537954125818,0.0397951919131106507921811,0.839430165822289124628733,0.584674015853959261672337,0.3469660319983625000653,yes,yes,yes,yes,yes,yes,0.55871248523269003796479,-0.999998303201543992263475,-0.933292388302923074697403,-0.961836903374895686205888,-0.195921192029125724996784,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,3,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0708501722718861089805579,0.0711332236259003575739355,0.00255770478227341701149894,0.0199994875633718303607721,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0503945087436926481311171,0.0324684627570713426420257,0.0195309173112132665686265,0.00410782193665660101234376,0.0220338679232779065014352,0.0349714133691359825748344,0.00831114058024139444761989,0.0262371865668626999367113,0.0391747320127207760101105,0.924630343594871781281385,0.595726134126183497001689,0.358350130488183245753527,yes,yes,yes,yes,yes,yes,0.526314773332626057997486,-0.999998303201543992263475,-0.951424235935930369313725,-0.961836903374895686205888,0.394880803563247560619194,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,3,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0749093624124499552103731,0.0711332236259003575739355,0.0064532756076076874690716,0.0152115319785428425382255,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0460627855850347613922155,0.0315760779975766252770517,0.0186664566506437348407559,0.00843954509531448775124536,0.0229262526827726238664092,0.035835874029705514302705,0.0126428637388992811865215,0.0271295713263574173016853,0.0400391926732903077379811,0.845152583569103114478228,0.57935280204377283351759,0.342489145282990690630795,yes,yes,yes,yes,yes,yes,0.495520840447934589018493,-0.999998303201543992263475,-0.939761912339876270428572,-0.961836903374895686205888,-0.306573940704241626364952,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,3,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0702752255425057716426635,0.0711332236259003575739355,0.00676139876604405731746798,0.0182093213197406784273656,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0515221040240333849552407,0.0348819904972108310145882,0.0218974771301653165100855,0.00298022665631586418822021,0.0196203401831384181288727,0.0326048535501839326333754,0.00718354529990065762349633,0.0238236588267232115641488,0.0368081721937687260686515,0.945319280494726046938124,0.640009153035862582419812,0.401771389531795307004372,yes,yes,yes,yes,yes,yes,0.684669248851228167312266,-0.999998303201543992263475,-0.931583412616980119028604,-0.961836903374895686205888,0.436496235204483951749371,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,4,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0725385637115156607366424,0.0711332236259003575739355,0.00171903940278085545957485,0.0198923480636021641765103,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0493717422073940575923732,0.0315226578778091149058398,0.0186777098612865622036492,0.0051305884729551915510877,0.0229796728025401342376211,0.0358246208190626869398117,0.00933390711653998498636382,0.0271829914461249276728972,0.0400279394626474803750878,0.905864787635494289859975,0.578372658275595027275554,0.342695617382483578825377,yes,yes,yes,yes,yes,yes,0.424510033319149679551631,-0.999998303201543992263475,-0.957974515741416768971983,-0.961836903374895686205888,-0.623334114956150083854544,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,4,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0686161434876315939199486,0.0711332236259003575739355,0.00379067465349410591339532,0.0253584439797734595810932,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0608359412048419052631157,0.0390603890446936607642432,0.0261912925162927396182404,-0.00633361052449265611965477,0.0154419416356555883792177,0.0283110381640565095252205,-0.00213029188090786268437865,0.0196452602792403818144938,0.0325143568076413029604966,1.1162080675345546626742,0.716673737748555362792305,0.480553623842291558250228,no,yes,yes,no,yes,yes,0.442843776160769591312701,-0.999998303201543992263475,-0.972143934405941331779779,-0.961836903374895686205888,0.452107342950540884138312,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,4,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0725473403245238250380747,0.0711332236259003575739355,0.00145347439909488244487589,0.0209120759348411331824645,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.050858407530768052809885,0.0322768207453621108970951,0.0194758841921854731442252,0.00364392314958119633357591,0.0222255099349871382463658,0.0350264464881637759992357,0.00784724179316598976885203,0.026428828578571931681642,0.0392297651317485694345118,0.933141883950753531448569,0.592209917309086388059869,0.35734039166892875925927,yes,yes,yes,yes,yes,yes,0.385605818471728760792169,-0.999998303201543992263475,-0.963105998290837401560943,-0.961836903374895686205888,-0.999136337103707487461587,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,4,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0680593258255726404048726,0.0711332236259003575739355,0.00333285000796932393672449,0.0229151837668068954308693,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0561797860411393579302406,0.0361593041862023146373484,0.0232002170267647139529646,-0.00167745536079010878677972,0.0183430264941469345061125,0.0313021136535845351904963,0.00252586328279468464849641,0.0225463451377317279413886,0.0355054322971693286257724,1.03077768124501349687909,0.663445099224710934961999,0.425673851689603519261248,no,yes,yes,yes,yes,yes,0.559828175623361014832511,-0.999998303201543992263475,-0.956607055262432082129146,-0.961836903374895686205888,0.993902596979101859041706,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,5,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0740667662837654922804497,0.0711332236259003575739355,0.00330007825149452477874464,0.0185031460971472226835376,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0485656718236454045899402,0.0317144947600678427320369,0.0189178509230400610288699,0.00593665885670384455352069,0.022787835920281406411424,0.0355844797573091881145909,0.0101399775002886379887968,0.0269911545638661998467001,0.0397877984008939815498671,0.89107513784095292126854,0.581892450546201436171266,0.347101686971725592671503,yes,yes,yes,yes,yes,yes,0.385443394708164684917662,-0.999998303201543992263475,-0.955930505561257467542759,-0.961836903374895686205888,-0.722444020361567584729172,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,5,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0700617106674931310440871,0.0711332236259003575739355,0.00259818029065477755634626,0.0240676259205739648382144,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0574253937576066928516888,0.0365770766226548376643153,0.023740375072874882740075,-0.00292306307725744370822789,0.0179252540576944114791456,0.0307619556074743664033859,0.00128025556632734972704824,0.0221285727012792049144217,0.034965274251059159838662,1.05363189134793001876287,0.67111032071592966526028,0.435584584668678157837905,no,yes,yes,yes,yes,yes,0.413080690747497910236066,-0.999998303201543992263475,-0.970469099251052587118157,-0.961836903374895686205888,0.163897131185123354809189,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,5,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0740757277976303658354413,0.0711332236259003575739355,0.00294751339600056412180084,0.0195761909134552559157356,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0500569534711846109434291,0.032434974720881915307291,0.0196907066864349812947122,0.00444537720916463820003177,0.0220673559594673338361699,0.0348116239939142678487487,0.00864869585274943163530789,0.026270674603052127271446,0.0390149426374990612840248,0.918436933729745731875574,0.595111701022655661877932,0.361281920252530453685107,yes,yes,yes,yes,yes,yes,0.343988764110355612391696,-0.999998303201543992263475,-0.961186736627146764351379,-0.961836903374895686205888,-0.94386255528137766770346,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,5,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.069493162277116799181113,0.0711332236259003575739355,0.0024326631026621330904902,0.0215006772661737271402861,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0528490083300503451547624,0.033844610780261955500531,0.0208976791181164258910286,0.00165332235029890398869846,0.0206577199000872936429299,0.0336046515622328232524323,0.00585664099388369742397458,0.024861038543672087078206,0.0378079702058176166877084,0.969665107351179618335106,0.620975476787538370040815,0.383427256362287262284184,yes,yes,yes,yes,yes,yes,0.539573972516992374105403,-0.999998303201543992263475,-0.954531190774730126390688,-0.961836903374895686205888,0.857154695218690510571159,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,6,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0737060699167337299239652,0.0711332236259003575739355,0.00310065079223784393541313,0.0185645748974144914019984,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0484717993951171065248584,0.0315764961010784306071662,0.0187542642866474505952225,0.0060305312852321426186025,0.0229258345792708185362947,0.0357480663937017985482384,0.0102338499288169360538786,0.0271291532228556119715709,0.0399513850372865919835145,0.889352781615879712460849,0.579360473339597914202395,0.344100225669968979868634,yes,yes,yes,yes,yes,yes,0.40634225975216807963971,-0.999998303201543992263475,-0.955023453940231277622246,-0.961836903374895686205888,-0.636145783900307372751391,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,6,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0697205184462885942646248,0.0711332236259003575739355,0.00256817188083185345888254,0.0241148269805564927093918,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0574764924069350233508783,0.0365942692728144414380289,0.023741161685449300691147,-0.00297416172658577420741737,0.017908061407534807705432,0.0307611689948999484523139,0.00122915691699901922785875,0.0221113800511196011407081,0.03496448763848474188759,1.05456944114975443976439,0.671425768696685515090234,0.435599017309715682556187,no,yes,yes,yes,yes,yes,0.428160198795103533918153,-0.999998303201543992263475,-0.969722962137374080414881,-0.961836903374895686205888,0.314999115113561032607978,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,6,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0737149877890889717406879,0.0711332236259003575739355,0.00261164802896908141138617,0.0196107223002336539069657,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0497804244671722449511085,0.0321336407406288305881065,0.0193620200660517290126985,0.00472190621317700419235234,0.0223686899397204185553544,0.0351403106142975201307624,0.00892522485676179762762847,0.0265720085833052119906305,0.0393436292578823135660385,0.913363224026684020468545,0.589582873603872811013174,0.355251230990616745209649,yes,yes,yes,yes,yes,yes,0.364269279331995556306624,-0.999998303201543992263475,-0.960334054540604896810759,-0.961836903374895686205888,-0.908412442328043201021095,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,6,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0691547388191400887609394,0.0711332236259003575739355,0.00281886632103932223647198,0.0216268670567157819517371,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0534520474162993035292446,0.0343570037891811994579638,0.0214012183092704378843032,0.00105028326404994561421628,0.0201453268911680496854971,0.0331011123710788112591577,0.0052536019076347390494924,0.0243486455347528431207732,0.0373044310146636046944338,0.980729571544201429853716,0.630376781328519892702452,0.392666112478500333755892,yes,yes,yes,yes,yes,yes,0.554307218985860494243711,-0.999998303201543992263475,-0.953610256880267007089765,-0.961836903374895686205888,0.876909724718916331199305,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,7,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.073720149883229546380766,0.0711332236259003575739355,0.00305275775497869412737364,0.0186396051170666925564924,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0485528331333523064063773,0.0316036332834714819536206,0.0187861853776389415241237,0.00594949754699694273708357,0.0228986973968777671898403,0.0357161453027103076193372,0.0101528161905817361723597,0.0271020160404625606251164,0.0399194639462951010546133,0.890839575615763033046727,0.579858381998811191213061,0.344685908714951128503592,yes,yes,yes,yes,yes,yes,0.402211492110222680910194,-0.999998303201543992263475,-0.955471923327382723028068,-0.961836903374895686205888,-0.661360651433800127609952,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,7,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0697338370585128478141396,0.0711332236259003575739355,0.00265110093932365670694972,0.0241881277195742642514504,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0576853764201999985027211,0.0367504990703240162281547,0.0239004136195121760217601,-0.00318304573985074935926016,0.0177518316100252329153062,0.0306019170608370731217008,0.00102027290373404407601596,0.0219551502536100263505823,0.0348052357044218665569769,1.05840201143908865415861,0.674292247901507911039903,0.438520946190094617012689,no,yes,yes,yes,yes,yes,0.425264545206472232567128,-0.999998303201543992263475,-0.970092088759856069552452,-0.961836903374895686205888,0.290564526854380925523766,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
0.92,33.0,25,7,100,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0737290694591533561271366,0.0711332236259003575739355,0.00261135660399376901406452,0.0196909668449532498418646,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.049918019755706055794124,0.0322135938603731141256837,0.0194467588370454700370949,0.00458431092464319334933691,0.0222887368199761350177772,0.035055571843303779106366,0.00878762956822798678461303,0.0264920554635609284530533,0.0392588904868885725416422,0.915887800257025315974578,0.591049840589435330091377,0.35680600433582881497608,yes,yes,yes,yes,yes,yes,0.360519212264906494641176,-0.999998303201543992263475,-0.96075571612848999319214,-0.961836903374895686205888,-0.925597593453713240694831,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,7,200,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0691679493512807987717751,0.0711332236259003575739355,0.00273476352333145224525676,0.0216825549979100319564415,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0534636349514383131737552,0.0343285889326675794714529,0.0213747686684116951628571,0.00103869572891093596970568,0.020173741747681669672008,0.0331275620119375539806038,0.0052420143724957294049818,0.0243770603912664631072841,0.0373308806555223474158799,0.980942177775794889334856,0.629855430109977142760656,0.392180818720810094131503,yes,yes,yes,yes,yes,yes,0.550850104425551879147989,-0.999998303201543992263475,-0.954065571084615665909464,-0.961836903374895686205888,0.887755164245780310880484,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,8,25,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0737405861159470160145397,0.0711332236259003575739355,0.00308148976546887239608089,0.0186098674235876231498209,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.0485304659341018226552085,0.0316026276004825908156565,0.0187853067214764932568203,0.00597186474624742648825235,0.0228997030798666583278044,0.0357170239588727558866406,0.0101751833898322199235285,0.0271030217234514517630805,0.0399203426024575493219167,0.890429185840293335226985,0.57983992988903281551919,0.344669787272959931863934,yes,yes,yes,yes,yes,yes,0.402148323901500048580206,-0.999998303201543992263475,-0.955385270198341507104181,-0.961836903374895686205888,-0.659457082846724874455501,-0.658756301793903888757769,current_passes,zeta_diagnostic
0.92,33.0,25,8,50,0.264254510140345093624874,0.0545023306803492491434609,0.058705649323934042578737,0.000462814376860853303172705,0.0591684637007948958819097,0.058902622241305412386116,0.0697531682308540216510374,0.0711332236259003575739355,0.00262361001054610229555121,0.0241600452023325728300183,0.00495563520571304763487732,0.00307550721875736086286696,0.0,0.057609630422831164319829,0.0366949256243047703953241,0.0238449439750615773614162,-0.00310729974248191517636808,0.0178074050560444787481367,0.0306573867052876717820447,0.00109601890110287825890804,0.0220107236996292721834129,0.0348607053488724652173208,1.0570122360584159095957,0.673272595249492374884941,0.437503198072570568173507,no,yes,yes,yes,yes,yes,0.425188475657997050383661,-0.999998303201543992263475,-0.970020799170751724523906,-0.961836903374895686205888,0.288356708651065345461322,-0.658756301793903888757769,resolvent_seed_factor,zeta_diagnostic
