t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,defect_anchor_ratio,defect_anchor_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,anchor_allowance,defect_upper,continued_anchor_abs,defect_allowance,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
30.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,16.48566751057626,6.201980886876644,22.687648397452904,-21.937648397452904,inf,-inf,1.7224362157784145,1.7224362157784145,0.0,13.040795079019428,28.31835530765418,-0.5053919607224377,0.0,0.1243256843308149,-0.5053919607224377,1.422897644209509e-14,0.3708482742182738,0.30288802151853084,0.36677516567013047,0.07229634011697511,0.37044405545504,0.0,1.346251612510428,0.23499447207802499,4.212573100469498e-10
30.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,13.944187158377108,4.7972851563791465,18.741472314756255,-17.991472314756255,inf,-inf,0.708614562519218,0.708614562519218,0.0,12.526958033338673,21.629327316833717,-0.48382452183620356,0.0,0.0961669780793636,-0.48382452183620356,4.600146503857154e-15,0.27120293272685436,0.2138507421869461,0.3282188516316164,0.0297428949498595,0.35584771543960225,0.0,1.041337113939453,0.18767629632695168,4.201221649870424e-10
30.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.862204341652898,5.552514170253502,23.4147185119064,-22.6647185119064,inf,-inf,2.877360111087572,2.877360111087572,0.0,12.107484119477757,31.16337018502357,-0.46621781543460705,0.0,0.11130639332249917,-0.46621781543460705,5.062254817768122e-15,0.5719800674819112,0.13688095615316997,0.4433450222005912,0.12077231268398146,0.3439319068660716,0.0,1.205273168611018,0.22292166076310296,4.189852420787072e-10
31.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.111292587127007,7.249297579208966,28.360590166335975,-27.610590166335975,inf,-inf,4.6691448174182915,4.6691448174182915,0.0,11.773002952290426,28.25965848902035,-0.45217853548671666,0.0,0.14532032569786946,-0.45217853548671666,2.566152697297812e-15,0.35194387336448535,0.08916234606065536,0.41826600846343875,0.1959794381256268,0.334430449378594,0.0,1.5735905565637602,0.29689808360754594,4.1784734743431853e-10
31.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.49230906676608,8.78595741865029,32.27826648541637,-31.528266485416367,inf,-inf,5.987966061118991,5.987966061118991,0.0,11.5163769445281,27.192171897411104,-0.4414070938681009,0.0,0.17612440097750726,-0.4414070938681009,4.7847032096238996e-15,0.20231338255495912,0.08675790602796503,0.11798659109869587,0.25133472403674456,0.3271405887163666,0.0,1.9071502408745136,0.3649085930838912,4.1670946487966703e-10
31.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,24.85312326944468,9.733679731401336,34.58680300084602,-33.83680300084602,inf,-inf,6.7604698677222235,6.7604698677222235,0.0,11.33218353400023,35.69284618882622,-0.43367588772366283,0.0,0.19512256095856673,-0.43367588772366283,6.3126699315982915e-15,0.47919205789468716,0.10433045358706648,0.5638119956082885,0.28375926169580984,0.3219082885712768,0.0,2.1128704317336853,0.4075837118694913,4.155697626678946e-10
31.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.095084103395358,9.926358153248565,35.02144225664392,-34.27144225664392,inf,-inf,6.939285692014302,6.939285692014302,0.0,11.216512719366754,34.959987492458595,-0.42882080137576584,0.0,0.1989850166947054,-0.42882080137576584,1.728136228381239e-14,0.4242606911943367,0.115059613816668,0.48118763771839057,0.2912647527746044,0.3186224792773672,0.0,2.154694752195021,0.41663140795836634,4.1442785178900686e-10
32.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.17827868809937,9.320871494665383,33.49915018276475,-32.74915018276475,inf,-inf,6.505525465145185,6.505525465145185,0.0,11.167227757809002,26.93040612310962,-0.4267521486670087,0.0,0.18684735542896055,-0.4267521486670087,9.981354677919633e-15,0.12267833715290495,0.11669523950793002,0.08732133995080119,0.27305840260402703,0.31722246333341814,0.0,2.0232629717140482,0.389873043742276,4.1328849226621584e-10
32.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.124625050513046,7.98299158366864,30.107616634181685,-29.357616634181685,inf,-inf,5.470426473296349,5.470426473296349,0.0,11.18377210392035,32.3367084912919,-0.4274465695474583,0.0,0.16002804744962135,-0.4274465695474583,1.1788378188845566e-14,0.4275988873805149,0.12536366365274512,0.5039824605793417,0.22961187722101184,0.3176924312020338,0.0,1.73285204972365,0.33083565123063485,4.1214900178833885e-10
32.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.018944834425252,6.170149685356105,25.189094519781356,-24.439094519781356,inf,-inf,3.876095425911159,3.876095425911159,0.0,11.266753982602932,33.17474792329361,-0.43092959322625984,0.0,0.12368759208507991,-0.43092959322625984,1.1309332765762812e-14,0.5558702614178285,0.1649804653243116,0.400955606733821,0.1626925343710812,0.320049660457013,0.0,1.3393420771286213,0.25187163237269156,4.1100757707946626e-10
32.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.008691977058248,4.709214052433374,19.717906029491623,-18.967906029491623,inf,-inf,1.7951819684556263,1.7951819684556263,0.0,11.418328040146996,21.239349345951318,-0.43729165732868197,0.0,0.09440149371758531,-0.43729165732868197,8.385870748489522e-15,0.15239268511414056,0.24011918222342515,0.25076913739942064,0.07534971975997122,0.3243553571755156,0.0,1.0222196951880578,0.18823379451401337,4.0986654588802426e-10
33.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.984227677627784,5.375531008062629,18.359758685690412,-17.609758685690412,inf,-inf,0.6709266870485233,0.6709266870485233,0.0,11.642374303530739,28.835796860717362,-0.44669561940933766,0.0,0.1077585667239085,-0.44669561940933766,2.154585441979886e-14,0.46316135416730764,0.3395363586513553,0.31351744015918315,0.02816101026910563,0.33071973955515666,0.0,1.166855786836943,0.20913622284385272,4.0872506604318537e-10
33.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.734125765103574,8.27567986883309,27.009805633936665,-26.259805633936665,inf,-inf,3.395027207303068,3.395027207303068,0.0,11.944071350497437,41.27338172834742,-0.4593588414897758,0.0,0.16589531341067598,-0.4593588414897758,1.644348619485308e-14,0.640524027400637,0.4514481739935008,0.3158543507359842,0.14250051144833967,0.339289913146563,0.0,1.796385311604434,0.3114765009442342,4.0758367159965467e-10
33.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.784931185835006,12.064132223714651,36.84906340954966,-36.09906340954966,inf,-inf,6.227495373834423,6.227495373834423,0.0,12.329940438166162,37.91691156114067,-0.47555504228210393,0.0,0.24183910301054,-0.47555504228210393,7.421905274077942e-15,0.14245130051710375,0.5656276674445878,0.6104708994222144,0.26138856086473655,0.3502511243951556,0.0,2.618737102863619,0.43656986168455675,4.064423234477024e-10
33.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,30.81026384890899,16.021067835069406,46.83133168397839,-46.08133168397839,inf,-inf,9.001073114199315,9.001073114199315,0.0,12.808117620510357,55.275283629306514,-0.49562571885883244,0.0,0.32116032903618164,-0.49562571885883244,9.200293007714308e-15,0.5245585883555867,0.672788861937213,0.33658727394443316,0.3778047844795376,0.36383449056112155,0.0,3.4776612183278,0.5539795251983239,4.053003325505491e-10
34.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.46262272884303,19.737628622056974,56.200251350900004,-55.450251350900004,inf,-inf,11.53750043667104,11.53750043667104,0.0,13.387621855500953,64.56047772488152,-0.5199494266909821,0.0,0.39566297127699,-0.5199494266909821,1.2567246814496834e-14,0.6017360690586353,0.7645551992813728,0.4733865648771093,0.4842670213435788,0.3802962091651247,0.0,4.2844076504334305,0.6481527934527221,4.041588127832862e-10
34.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,41.38516870713627,22.887859922009444,64.27302862914571,-63.52302862914571,inf,-inf,13.654191190199134,13.654191190199134,0.0,14.076786326738004,59.714756074472966,-0.5488759370329469,0.0,0.4588129018089725,-0.5488759370329469,1.1645175824698808e-14,0.1420507639500231,0.8338108188621857,0.9722979032589761,0.5731115273042048,0.39987299724082365,0.0,4.9682220711317875,0.709589062188678,4.0301896725469527e-10
34.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,45.225627501397206,25.176705142197825,70.40233264359503,-69.65233264359503,inf,-inf,15.172021857665811,15.172021857665811,0.0,14.881583786065582,75.84873595737233,-0.5826559460177959,0.0,0.5046953792815116,-0.5826559460177959,1.1277647451459992e-14,0.6395649185559292,0.875157893634777,0.5322846059368788,0.6368198963978927,0.42273452008868045,0.0,5.465057134745986,0.7329858654906435,4.0187819916618494e-10
34.75,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,47.66021142314441,26.340603167858752,74.00081459100316,-73.25081459100316,inf,-inf,15.929418182600129,15.929418182600129,0.0,15.801375057944147,73.7558934222903,-0.6212626253358486,0.0,0.5280270246333647,-0.6212626253358486,5.558049685633555e-15,0.4655082561844606,0.8853116066569335,0.6215598479142201,0.668610323125568,0.44886262093392926,0.0,5.717702156138949,0.7170488072414496,4.007384269535671e-10
35.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,48.42906381294304,26.16917128219472,74.59823509513777,-73.84823509513777,inf,-inf,15.804306241062994,15.804306241062994,0.0,16.82045133081706,72.04008730869069,-0.6640366242531113,0.0,0.5245904796181423,-0.6640366242531113,2.196981362693913e-14,0.41216507556879134,0.8633139044575129,1.1401005948607095,0.6633589614814007,0.4778110665657761,0.0,5.6804897788807045,0.6644582805935213,3.995955367268191e-10
35.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,47.388943810251675,24.539965376900646,71.92890918715233,-71.17890918715233,inf,-inf,14.745934670532591,14.745934670532591,0.0,17.89707446918649,78.72355263882902,-0.7092260552905824,0.0,0.4919312143308064,-0.7092260552905824,5.132305394595624e-15,0.8197563585821944,0.8104901758212725,0.5103413473924618,0.6189356090621512,0.5083942203656511,0.0,5.326841304769035,0.5814671449488693,3.984609028325751e-10
35.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,44.61504994388103,21.48473947252683,66.09978941640786,-65.34978941640786,inf,-inf,12.832270683289812,12.832270683289812,0.0,18.950508577301413,62.545647617863466,-0.7534421660954057,0.0,0.4306857738377127,-0.7534421660954057,1.84754796758146e-14,0.3674515174980787,0.7301088058156551,0.6312337538830015,0.5386128074257571,0.5383186537150093,0.0,4.663649515666591,0.47740983096496825,3.9732367092875197e-10
35.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,40.58241504446756,17.301949132066166,57.88436417653372,-57.13436417653372,inf,-inf,10.365185695003305,10.365185695003305,0.0,19.85204365446095,61.05232781109048,-0.7912825725897928,0.0,0.3468370356723838,-0.7912825725897928,2.010155288240404e-14,0.6029821051443532,0.626771169546582,0.9835849278651305,0.4350610974833145,0.563928158970962,0.0,3.7556995649414016,0.3644555164555096,3.961857853868861e-10
36.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.3659980262815,12.671440413259443,49.03743843954095,-48.28743843954095,inf,-inf,7.963349170653265,7.963349170653265,0.0,20.439299684974973,57.895281095885004,-0.8159316488974455,0.0,0.25401327891369874,-0.8159316488974455,1.8404688495566205e-14,0.7852444185225737,0.5056560490946677,0.30770747694266565,0.3342480811991036,0.5806100793765698,0.0,2.750564279434814,0.2574408142071186,3.95050882956828e-10
36.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,33.45245237946504,8.683070330654878,42.13552271011992,-41.38552271011992,inf,-inf,6.441440326119153,6.441440326119153,0.0,20.569571727226737,44.94799156925397,-0.8213995970212082,0.0,0.1740619135469347,-0.8213995970212082,2.3064135994751527e-14,0.5016409953118643,0.3718106629836684,0.7550602905076053,0.27036853753673,0.5843106592378234,0.0,1.8848167460368537,0.1740647038181333,3.9391705200932755e-10
36.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,32.219040108542345,6.512442245421986,38.73148235396433,-37.98148235396433,inf,-inf,6.014431544317075,6.014431544317075,0.0,20.190177019908194,41.825276367405124,-0.8054751473680837,0.0,0.1305492315431416,-0.8054751473680837,1.7490858178089022e-14,0.5536664017407944,0.22970767254735883,0.6520959835578808,0.2524455678271395,0.5735333628271642,0.0,1.4136428399565253,0.13207925693510758,3.9278338416024624e-10
36.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,30.993215640832865,6.064052989297755,37.05726863013062,-36.30726863013062,inf,-inf,5.81214361452847,5.81214361452847,0.0,19.368928411775926,35.15759262072988,-0.7710046293017352,0.0,0.12156076444996032,-0.7710046293017352,1.1495634348050332e-14,0.4483707388303307,0.08326167448686189,0.39403393763613836,0.24395487491230985,0.5502045195250578,0.0,1.3163118790748325,0.12732578955970308,3.9164982183519646e-10
37.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.23937948957185,5.966004021171377,34.205383510743225,-33.455383510743225,inf,-inf,4.991531952564505,4.991531952564505,0.0,18.25631558444284,40.70563853672508,-0.7243045920832133,0.0,0.11959526257522284,-0.7243045920832133,1.1248372932405106e-14,0.7839301519929807,0.06455419008556225,0.7249773525574013,0.20951109158156309,0.5185990226660766,0.0,1.2950285852606855,0.13201041858538728,3.9051838587200626e-10
37.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,23.648752600969964,5.907311441694763,29.556064042664726,-28.806064042664726,inf,-inf,3.316298406440628,3.316298406440628,0.0,17.016155788088707,33.786529348012124,-0.6722509870699802,0.0,0.11841870378833398,-0.6722509870699802,2.8837722497979535e-14,0.5065924255814674,0.20892915263899325,0.44865461084408,0.13919600350081002,0.48337035588694427,0.0,1.2822883041788797,0.13930359963790026,3.893887701874746e-10
37.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.6444208925879,6.808493672291172,24.452914564879073,-23.702914564879073,inf,-inf,0.9337940652368116,0.9337940652368116,0.0,15.776832762114276,28.47269272085401,-0.6202325040748615,0.0,0.1364839154633241,-0.6202325040748615,1.1301837274162562e-14,0.3631532898400343,0.34614575180503204,0.4266210403079086,0.03919442283037684,0.44816545887116355,0.0,1.4779061322946245,0.17201622644050424,3.882603718805772e-10
37.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.354332895377567,9.155638591508502,27.50997148688607,-26.75997148688607,inf,-inf,1.868549489939751,1.868549489939751,0.0,14.617233915498064,43.53005037735296,-0.5715603083521709,0.0,0.1835350759921737,-0.5715603083521709,1.4070215393355941e-14,0.8075423822042418,0.47102615980487367,0.33716540606220985,0.07842919709455494,0.4152252510971298,0.0,1.9873961952160066,0.24801964552625633,3.8713360047625844e-10
38.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.146193978227966,12.357962642258412,35.50415662048638,-34.75415662048638,inf,-inf,4.785813526831812,4.785813526831812,0.0,13.574566924564342,40.79281852962785,-0.527796129037571,0.0,0.2477292643201244,-0.527796129037571,1.1086815200167266e-14,0.3548266621665534,0.5781023914786746,0.5033489278511157,0.20087640941518858,0.3856066744482255,0.0,2.682518285357453,0.3581173556814673,3.8601028954397057e-10
38.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,27.742029980812003,15.697599434249028,43.439629415061034,-42.689629415061034,inf,-inf,7.541198561212206,7.541198561212206,0.0,12.659632858387592,49.95984098678413,-0.48939332269444713,0.0,0.3146760410280575,-0.48939332269444713,1.4796090991825707e-14,0.43671205017768316,0.6620946810141758,0.6042835415667696,0.3165290250383235,0.3596165500812094,0.0,3.407446578175962,0.4845825790506458,3.848850634635961e-10
38.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.676837551100178,18.665150594828365,50.34198814592854,-49.59198814592854,inf,-inf,9.90363931775817,9.90363931775817,0.0,11.869558915583834,61.00998991512057,-0.4562313083549577,0.0,0.37416394264452535,-0.4562313083549577,1.8911278109332665e-14,0.656432204063287,0.7185856395443141,0.09473857612388527,0.41568847075647103,0.33717327160715005,0.0,4.051606985633955,0.6105506661415779,3.8376429323362987e-10
38.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,34.58759365371425,20.918373728117043,55.5059673818313,-54.7559673818313,inf,-inf,11.696330963689933,11.696330963689933,0.0,11.194931726334389,51.953500599163874,-0.42791497577941723,0.0,0.41933233530902053,-0.42791497577941723,6.032098246325168e-15,0.10890362369156846,0.7446455475190402,0.6700400409592998,0.4909336634503385,0.3180094376237553,0.0,4.5407096339433615,0.7208161539568376,3.826464066598296e-10
39.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.22018520939092,22.236496219755796,58.45668142914671,-57.70668142914671,inf,-inf,12.798174272114492,12.798174272114492,0.0,10.623836665161939,63.8447864320073,-0.4039442287622402,0.0,0.4457555835895156,-0.4039442287622402,2.9509803178844356e-14,0.5286270091456119,0.7392906198690874,0.7727318797356774,0.5371816683702043,0.30178659467367847,0.0,4.826831852347778,0.8022490559719753,3.8152443038286843e-10
39.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.429720449908096,22.497879150059855,58.92759959996795,-58.17759959996795,inf,-inf,13.142437843790054,13.142437843790054,0.0,10.14484476232798,63.61824262824795,-0.3838393556741467,0.0,0.4509952984927344,-0.3838393556741467,2.7810158795507e-14,0.5322818071889165,0.7037256336576955,0.2818935100777025,0.5516315481624108,0.28818008510576026,0.0,4.883569723331729,0.8445774486001842,3.8040787189085067e-10
39.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,35.18036647109498,21.671456092236532,56.85182256333151,-56.10182256333151,inf,-inf,12.71619288897633,12.71619288897633,0.0,9.747980693142308,50.590546489746096,-0.36718165917239987,0.0,0.434428718542761,-0.36718165917239987,1.5018639168805834e-14,0.08899122366776627,0.6413667320200556,0.6545135116751147,0.5337406387957431,0.2769065443160537,0.0,4.70417971963716,0.8413207015080604,3.7929967247616217e-10
39.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,32.541404099201415,19.811681414887413,52.35308551408883,-51.60308551408883,inf,-inf,11.558545121018879,11.558545121018879,0.0,9.424313857163659,57.47530306789929,-0.35359629244349455,0.0,0.3971474428213531,-0.35359629244349455,2.652596745836446e-14,0.5632092668911395,0.5576963865970066,0.7104216740503854,0.48515033629209675,0.2677122847168723,0.0,4.300482142370326,0.7905380389852243,3.781844541609911e-10
40.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.678524908552447,17.05320719848562,45.73173210703807,-44.98173210703807,inf,-inf,9.756013811235613,9.756013811235613,0.0,9.166497286081215,48.63671679246021,-0.342774878947875,0.0,0.3418507237700673,-0.342774878947875,9.248775131995523e-15,0.44465867237587325,0.460076431063692,0.19527306268545072,0.40949214038921145,0.26038860425286847,0.0,3.7017056498859136,0.6952257935903552,3.770717676593801e-10
40.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.84184748716105,13.61115303731191,37.45300052447296,-36.70300052447296,inf,-inf,7.436346565425047,7.436346565425047,0.0,8.969154356310957,33.5843658032231,-0.3344917440255736,0.0,0.2728508756736051,-0.3344917440255736,1.3342206531593264e-14,0.11255834542712644,0.35778534591974565,0.41952584743018906,0.31212804027039337,0.25478277157345713,0.0,2.9545458231548154,0.5635850328969597,3.759629724964445e-10
40.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.350345982420492,9.806184337635399,28.156530320055893,-27.406530320055893,inf,-inf,4.761115069201477,4.761115069201477,0.0,8.828115844017535,34.59192816570582,-0.32857189157417266,0.0,0.1965759973608396,-0.32857189157417266,5.494272103593481e-15,0.47618740585209285,0.2629370553016572,0.43333552785228974,0.19983973352736745,0.25077635339475435,0.0,2.1286088618961507,0.40998181082012397,3.748561634390977e-10
40.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.572383436670277,6.21371622584868,18.786099662518957,-18.036099662518957,inf,-inf,1.9160996111777995,1.9160996111777995,0.0,8.740184214314679,24.224822857249897,-0.3248811104875914,0.0,0.12456093240319131,-0.3248811104875914,8.155134139888812e-15,0.3508309625797798,0.1931741764408498,0.18395445404392882,0.0804250328219614,0.24827851876791454,0.0,1.3487989791183932,0.2607896407776119,3.73750092656366e-10
41.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.503801346240746,4.3641761600570526,14.867977506297798,-14.117977506297798,inf,-inf,0.9000593548230278,0.9000593548230278,0.0,8.70368263659469,15.635393837239848,-0.32334901864379684,0.0,0.08748482098476246,-0.32334901864379684,7.139133859879676e-15,0.09993876788244295,0.16932799198397933,0.25262450287336774,0.03777846555109938,0.24724163471298033,0.0,0.9473230085549663,0.1828090926512018,3.72648427734877e-10
41.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.69358514332854,5.8314316926350935,21.525016835963633,-20.775016835963633,inf,-inf,3.4876426397325866,3.4876426397325866,0.0,8.718299863863363,26.320171384002915,-0.32396255197786317,0.0,0.11689760885096402,-0.32396255197786317,2.1821293393844568e-14,0.3124892694018915,0.18783576252501075,0.12677508894579317,0.1463878872139376,0.24765685977526408,0.0,1.2658172384997488,0.24238490402491028,3.7154927219968116e-10
41.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.10059636356289,8.452908515770549,28.55350487933344,-27.80350487933344,inf,-inf,5.658077224818597,5.658077224818597,0.0,8.784441913925695,31.848068203664592,-0.3267387523988345,0.0,0.16944806102719123,-0.3267387523988345,9.334625523281616e-15,0.3302891338251361,0.21896203865052738,0.4577686799806481,0.23748819939247026,0.24953572752165015,0.0,1.834855980262485,0.3466044680398008,3.704513738065867e-10
41.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.39689150547855,10.695135749506644,34.0920272549852,-33.3420272549852,inf,-inf,7.246639166184174,7.246639166184174,0.0,8.903613173110202,33.11959150071569,-0.33174076397246927,0.0,0.21439602851436917,-0.33174076397246927,1.5389809691119503e-14,0.22531714756676138,0.24233290417225137,0.437072526447838,0.30416539379757374,0.25292097238429023,0.0,2.3215717706028522,0.4300795039192647,3.6936171850571695e-10
42.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.32710537078851,12.07794942717726,37.40505479796577,-36.65505479796577,inf,-inf,8.124096321012084,8.124096321012084,0.0,9.078912728764337,34.27947184001379,-0.3390986656363044,0.0,0.24211608439880286,-0.3390986656363044,3.6129455274157355e-15,0.18999296835351137,0.25030329594735734,0.11011775637479335,0.34099517032131166,0.2579006287566582,0.0,2.6217363756413343,0.4734704846693608,3.6826799942639263e-10
42.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,25.727397797739275,12.41663903353336,38.144036831272636,-37.394036831272636,inf,-inf,8.20645760806597,8.20645760806597,0.0,9.314482581607331,38.62783232865392,-0.34898631084860976,0.0,0.24890549859629824,-0.34898631084860976,9.268866325458892e-15,0.3713468283724654,0.24135462752235703,0.5551908764432012,0.34445214571858546,0.26459235660770786,0.0,2.69525505249863,0.4716347036181656,3.6717736363390787e-10
42.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,24.54299326986825,11.684517339645055,36.2275106095133,-35.4775106095133,inf,-inf,7.46385315423977,7.46385315423977,0.0,9.61528696138871,34.72971984230153,-0.36161206473727964,0.0,0.23422929557885594,-0.36161206473727964,2.194665851084861e-15,0.29040056369183176,0.21694241717811308,0.48651166752344743,0.3132825827040638,0.2731371726001105,0.0,2.536334857656277,0.4274094438508569,3.6608846239609257e-10
42.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.843382182339525,10.025490448578868,31.868872630918393,-31.118872630918393,inf,-inf,5.927845694967881,5.927845694967881,0.0,9.987690792403765,29.243447169933763,-0.3772430842091744,0.0,0.20097223508202797,-0.3772430842091744,1.7033111919063826e-15,0.2206358951005439,0.18032039966610133,0.04247468623197071,0.24881127358940627,0.28371588230241684,0.0,2.1762132016830993,0.3509779801716555,3.650039648045382e-10
43.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.828895100362907,7.8738908655237205,25.702785965886626,-24.952785965886626,inf,-inf,3.694848479980662,3.694848479980662,0.0,10.439198140401581,27.36940320452019,-0.3961943397024943,0.0,0.15784100081214267,-0.3961943397024943,1.8850347887596147e-14,0.36699677573671263,0.1366267582261408,0.4017981112394088,0.15508500108298645,0.2965416503669081,0.0,1.7091697745912908,0.26219687577073786,3.639227214350156e-10
43.25,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,12.831304110595378,6.326005768141675,19.157309878737053,-18.407309878737053,inf,-inf,0.9271678552058146,0.9271678552058146,0.0,10.976968400183749,17.955699748566044,-0.41876633467673774,0.0,0.12681190260826086,-0.41876633467673774,1.8090248689230065e-14,0.2375789400950874,0.09596195988511574,0.33297499286699805,0.03891629889771731,0.31181785053182887,0.0,1.3731734459439644,0.19917456161484368,3.6284303884167594e-10
43.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.898502803627684,7.034291242063131,22.932794045690816,-22.182794045690816,inf,-inf,2.1459576436563417,2.1459576436563417,0.0,11.606587516315,24.750905958162317,-0.4451935296851771,0.0,0.14101028177985608,-0.4451935296851771,1.59583698542869e-14,0.42486991136813423,0.08303309374500782,0.41972692625140656,0.0900729340576988,0.32970316023560026,0.0,1.526919560093097,0.20825157330268207,3.6176682309503774e-10
43.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.794980900418448,9.67672817906592,32.47170907948437,-31.72170907948437,inf,-inf,5.232548815508369,5.232548815508369,0.0,12.32988326940171,31.559378901562653,-0.4755526427201341,0.0,0.19398090301944207,-0.4755526427201341,6.586030231291785e-15,0.4090559030238375,0.1156995751625168,0.32107691076809686,0.2196273658085546,0.3502495004275355,0.0,2.1005080719384863,0.26813056802848195,3.6069344271535896e-10
44.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,29.12651974722713,12.621586082509108,41.74810582973624,-40.99810582973624,inf,-inf,7.993800960650887,7.993800960650887,0.0,13.138917825925358,33.645668921036,-0.5095104966766514,0.0,0.2530138927658785,-0.5095104966766514,1.5164707755557968e-14,0.19812719327679496,0.17142304651827592,0.33001167864559217,0.3355262434594366,0.3732313846075931,0.0,2.739742499363662,0.3263342979815296,3.5962545126030544e-10
44.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,34.15241504601295,14.778346879406444,48.93076192541939,-48.18076192541939,inf,-inf,10.072688509008085,10.072688509008085,0.0,14.007038027996778,49.84068069351657,-0.5459483704373403,0.0,0.2962485893737831,-0.5459483704373403,3.489228025997365e-14,0.6286574670819536,0.23435780551825455,0.8200115636430497,0.4227840239706609,0.3978916883949882,0.0,3.2079062608428686,0.35639731793826884,3.5855682127432276e-10
44.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,37.18535911944114,15.459588876209386,52.644947995650526,-51.894947995650526,inf,-inf,11.153076480555397,11.153076480555397,0.0,14.879206158330344,51.23560466817733,-0.5825561491243936,0.0,0.3099048516216454,-0.5825561491243936,1.2225062931717345e-15,0.5195048703903197,0.29953257697606517,0.46351476236634465,0.46813147749826456,0.4226669798769627,0.0,3.355782101390268,0.34901351558506843,3.574895894331296e-10
